lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,hdd_fc,cdd_fc,dew_point_fc,solar_rad_fc
142937,134552.0,117076.0,118807.0,183066.0,118089.0,124219.0,125449.0,121816.0,109258.0,148084.57142857142,133599.86666666667,0.0,4.5,49.7,29.93
135297,142937.0,134552.0,117076.0,185200.0,122150.0,143580.0,135636.0,124252.0,121816.0,142351.85714285713,134818.46666666667,0.0,2.5,46.9,30.29
132504,135297.0,142937.0,134552.0,164490.0,125374.0,144678.0,127285.0,127685.0,124252.0,135222.85714285713,135342.96666666667,0.0,8.5,53.1,27.42
141117,132504.0,135297.0,142937.0,133401.0,134942.0,121714.0,125978.0,134290.0,127685.0,130653.42857142857,135578.13333333333,0.0,11.5,62.4,21.2
144873,141117.0,132504.0,135297.0,118807.0,139282.0,105407.0,131007.0,140428.0,134290.0,131755.7142857143,135760.83333333334,0.0,11.0,65.7,23.68
147051,144873.0,141117.0,132504.0,117076.0,157383.0,104357.0,143933.0,139405.0,140428.0,135479.42857142858,136347.1,0.0,15.5,71.1,22.52
180010,147051.0,144873.0,141117.0,134552.0,182078.0,104281.0,128641.0,143250.0,139405.0,139761.57142857142,137049.53333333333,0.0,3.5,64.4,9.87
155375,180010.0,147051.0,144873.0,142937.0,183066.0,118089.0,124219.0,169030.0,143250.0,146255.57142857142,138682.96666666667,0.0,0.5,47.8,26.35
129862,155375.0,180010.0,147051.0,135297.0,185200.0,122150.0,143580.0,171255.0,169030.0,148032.42857142858,139064.36666666667,0.0,4.0,53.1,28.69
133803,129862.0,155375.0,180010.0,132504.0,164490.0,125374.0,144678.0,167586.0,171255.0,147256.0,139105.06666666668,0.0,7.5,59.2,28.53
138370,133803.0,129862.0,155375.0,141117.0,133401.0,134942.0,121714.0,157504.0,167586.0,147441.57142857142,139424.53333333333,0.0,10.5,68.8,19.55
147001,138370.0,133803.0,129862.0,144873.0,118807.0,139282.0,105407.0,157836.0,157504.0,147049.14285714287,139250.86666666667,0.0,16.5,71.7,19.62
159179,147001.0,138370.0,133803.0,147051.0,117076.0,157383.0,104357.0,147406.0,157836.0,147353.14285714287,139328.3,0.0,19.0,71.6,24.68
194131,159179.0,147001.0,138370.0,180010.0,134552.0,182078.0,104281.0,156108.0,147406.0,149085.7142857143,140577.13333333333,0.0,21.5,73.1,25.12
206885,194131.0,159179.0,147001.0,155375.0,142937.0,183066.0,118089.0,166276.0,156108.0,151103.0,143534.6,0.0,20.5,70.8,24.37
212086,206885.0,194131.0,159179.0,129862.0,135297.0,185200.0,122150.0,154125.0,166276.0,158461.57142857142,146952.2,0.0,13.0,69.9,13.59
185946,212086.0,206885.0,194131.0,133803.0,132504.0,164490.0,125374.0,152004.0,154125.0,170207.85714285713,150545.7,0.0,5.5,68.4,11.53
161877,185946.0,212086.0,206885.0,138370.0,141117.0,133401.0,134942.0,163768.0,152004.0,177656.85714285713,152807.6,0.0,0.0,60.1,11.15
120541,161877.0,185946.0,212086.0,147001.0,144873.0,118807.0,139282.0,166411.0,163768.0,181015.0,154131.83333333334,0.0,4.5,60.6,23.67
118334,120541.0,161877.0,185946.0,159179.0,147051.0,117076.0,157383.0,145710.0,166411.0,177235.0,153970.73333333334,0.0,10.0,66.8,22.28
141039,118334.0,120541.0,161877.0,194131.0,180010.0,134552.0,182078.0,155847.0,145710.0,171400.0,153417.13333333333,0.0,16.5,69.4,24.7
178255,141039.0,118334.0,120541.0,206885.0,155375.0,142937.0,183066.0,176113.0,155847.0,163815.42857142858,153475.7,0.0,16.0,73.2,24.42
190084,178255.0,141039.0,118334.0,212086.0,129862.0,135297.0,185200.0,167938.0,176113.0,159725.42857142858,154171.43333333332,0.0,12.5,72.1,14.96
184239,190084.0,178255.0,141039.0,185946.0,133803.0,132504.0,164490.0,175949.0,167938.0,156582.2857142857,154438.3,0.0,12.5,70.1,17.21
172232,184239.0,190084.0,178255.0,161877.0,138370.0,141117.0,133401.0,180313.0,175949.0,156338.42857142858,154477.4,0.0,9.5,68.2,18.81
152105,172232.0,184239.0,190084.0,120541.0,147001.0,144873.0,118807.0,168873.0,180313.0,157817.7142857143,154045.13333333333,0.0,9.0,69.0,10.85
146754,152105.0,172232.0,184239.0,118334.0,159179.0,147051.0,117076.0,161294.0,168873.0,162326.85714285713,153632.3,0.0,14.0,73.7,13.92
176422,146754.0,152105.0,172232.0,141039.0,194131.0,180010.0,134552.0,157805.0,161294.0,166386.85714285713,154077.4,0.0,5.5,70.0,10.24
157758,176422.0,146754.0,152105.0,178255.0,206885.0,155375.0,142937.0,176295.0,157805.0,171441.57142857142,155997.9,0.0,13.0,71.4,20.1
169728,157758.0,176422.0,146754.0,190084.0,212086.0,129862.0,135297.0,170243.0,176295.0,168513.42857142858,157353.96666666667,0.0,16.5,71.7,23.07
183799,169728.0,157758.0,176422.0,184239.0,185946.0,133803.0,132504.0,164706.0,170243.0,165605.42857142858,158526.5,0.0,20.0,71.5,24.56
198095,183799.0,169728.0,157758.0,172232.0,161877.0,138370.0,141117.0,153193.0,164706.0,165542.57142857142,159888.56666666668,0.0,17.0,74.1,22.27
181974,198095.0,183799.0,169728.0,152105.0,120541.0,147001.0,144873.0,159279.0,153193.0,169237.2857142857,161981.83333333334,0.0,13.0,70.0,21.59
163541,181974.0,198095.0,183799.0,146754.0,118334.0,159179.0,147051.0,164104.0,159279.0,173504.2857142857,163630.83333333334,0.0,11.0,66.1,21.42
167678,163541.0,181974.0,198095.0,176422.0,141039.0,194131.0,180010.0,177705.0,164104.0,175902.42857142858,164378.3,0.0,14.5,68.7,25.12
178188,167678.0,163541.0,181974.0,157758.0,178255.0,206885.0,155375.0,206726.0,177705.0,174653.2857142857,165138.46666666667,0.0,10.0,67.3,20.53
172786,178188.0,167678.0,163541.0,169728.0,190084.0,212086.0,129862.0,197281.0,206726.0,177571.85714285713,166176.36666666667,0.0,9.0,59.6,23.94
157731,172786.0,178188.0,167678.0,183799.0,184239.0,185946.0,133803.0,199626.0,197281.0,178008.7142857143,165935.56666666668,0.0,10.0,57.9,24.76
153539,157731.0,172786.0,178188.0,198095.0,172232.0,161877.0,138370.0,189744.0,199626.0,174284.7142857143,166014.1,0.0,10.5,62.3,24.79
144541,153539.0,157731.0,172786.0,181974.0,152105.0,120541.0,147001.0,174543.0,189744.0,167919.57142857142,166803.33333333334,0.0,9.5,68.1,15.3
150491,144541.0,153539.0,157731.0,163541.0,146754.0,118334.0,159179.0,168864.0,174543.0,162572.0,167161.26666666666,0.0,15.0,66.7,24.38
181389,150491.0,144541.0,153539.0,167678.0,176422.0,141039.0,194131.0,178655.0,168864.0,160707.7142857143,167565.3,0.0,16.0,64.9,23.76
181143,181389.0,150491.0,144541.0,178188.0,157758.0,178255.0,206885.0,201034.0,178655.0,162666.42857142858,168711.56666666668,0.0,10.0,64.1,23.57
170345,181143.0,181389.0,150491.0,172786.0,169728.0,190084.0,212086.0,208612.0,201034.0,163088.57142857142,169443.7,0.0,8.0,68.4,13.47
164946,170345.0,181143.0,181389.0,157731.0,183799.0,184239.0,185946.0,200098.0,208612.0,162739.85714285713,168650.83333333334,0.0,9.5,61.1,25.87
157158,164946.0,170345.0,181143.0,153539.0,198095.0,172232.0,161877.0,196658.0,200098.0,163770.57142857142,167252.86666666667,0.0,3.5,53.4,26.48
129226,157158.0,164946.0,170345.0,144541.0,181974.0,152105.0,120541.0,174916.0,196658.0,164287.57142857142,165421.93333333332,0.0,6.5,60.8,18.15
132174,129226.0,157158.0,164946.0,150491.0,163541.0,146754.0,118334.0,166262.0,174916.0,162099.7142857143,163531.26666666666,0.0,6.5,58.5,24.6
145959,132174.0,129226.0,157158.0,181389.0,167678.0,176422.0,141039.0,178006.0,166262.0,159483.0,162541.16666666666,0.0,7.0,56.3,14.04
143955,145959.0,132174.0,129226.0,181143.0,178188.0,157758.0,178255.0,192243.0,178006.0,154421.57142857142,163388.43333333332,0.0,6.5,60.5,12.75
144567,143955.0,145959.0,132174.0,170345.0,172786.0,169728.0,190084.0,173030.0,192243.0,149109.0,164242.46666666667,0.0,10.0,63.0,13.11
149371,144567.0,143955.0,145959.0,164946.0,157731.0,183799.0,184239.0,175850.0,173030.0,145426.42857142858,164360.06666666668,0.0,14.0,63.8,23.0
163006,149371.0,144567.0,143955.0,157158.0,153539.0,198095.0,172232.0,165168.0,175850.0,143201.42857142858,163397.26666666666,0.0,15.0,63.7,20.57
154929,163006.0,149371.0,144567.0,129226.0,144541.0,181974.0,152105.0,156931.0,165168.0,144036.85714285713,162494.66666666666,0.0,6.5,63.9,10.55
139597,154929.0,163006.0,149371.0,132174.0,150491.0,163541.0,146754.0,149407.0,156931.0,147708.7142857143,161517.66666666666,0.0,10.0,68.0,15.4
158928,139597.0,154929.0,163006.0,145959.0,181389.0,167678.0,176422.0,158993.0,149407.0,148769.14285714287,160429.83333333334,0.0,12.5,71.8,14.93
171450,158928.0,139597.0,154929.0,143955.0,181143.0,178188.0,157758.0,192624.0,158993.0,150621.85714285713,160657.26666666666,0.0,16.0,74.3,21.43
187093,171450.0,158928.0,139597.0,144567.0,170345.0,172786.0,169728.0,196654.0,192624.0,154549.7142857143,161480.46666666667,0.0,18.5,72.1,23.94
195957,187093.0,171450.0,158928.0,149371.0,164946.0,157731.0,183799.0,194976.0,196654.0,160624.85714285713,161836.16666666666,0.0,21.0,72.3,23.53
202936,195957.0,187093.0,171450.0,163006.0,157158.0,153539.0,198095.0,176561.0,194976.0,167280.0,163109.46666666667,0.0,17.0,70.3,18.01
185433,202936.0,195957.0,187093.0,154929.0,129226.0,144541.0,181974.0,173737.0,176561.0,172984.2857142857,164216.4,0.0,11.5,57.7,24.12
153218,185433.0,202936.0,195957.0,139597.0,132174.0,150491.0,163541.0,149644.0,173737.0,177342.0,164270.86666666667,0.0,11.0,62.3,15.79
165007,153218.0,185433.0,202936.0,158928.0,145959.0,181389.0,167678.0,132458.0,149644.0,179287.85714285713,162774.96666666667,0.0,12.0,66.7,12.42
166593,165007.0,153218.0,185433.0,171450.0,143955.0,181143.0,178188.0,146349.0,132458.0,180156.2857142857,162209.4,0.0,13.5,72.0,11.31
177119,166593.0,165007.0,153218.0,187093.0,144567.0,170345.0,172786.0,151335.0,146349.0,179462.42857142858,162311.13333333333,0.0,15.0,72.0,16.44
186082,177119.0,166593.0,165007.0,195957.0,149371.0,164946.0,157731.0,148208.0,151335.0,178037.57142857142,162625.83333333334,0.0,13.5,69.3,9.52
175365,186082.0,177119.0,166593.0,202936.0,163006.0,157158.0,153539.0,143655.0,148208.0,176626.85714285713,162888.96666666667,0.0,12.5,72.2,12.77
162279,175365.0,186082.0,177119.0,185433.0,154929.0,129226.0,144541.0,155925.0,143655.0,172688.14285714287,162974.93333333332,0.0,8.0,72.0,2.5
151885,162279.0,175365.0,186082.0,153218.0,139597.0,132174.0,150491.0,159428.0,155925.0,169380.42857142858,163126.53333333333,0.0,12.0,71.3,14.34
168032,151885.0,162279.0,175365.0,165007.0,158928.0,145959.0,181389.0,161737.0,159428.0,169190.0,163071.4,0.0,15.5,69.4,23.55
181545,168032.0,151885.0,162279.0,166593.0,171450.0,143955.0,181143.0,187477.0,161737.0,169622.14285714287,163854.43333333332,0.0,16.5,69.3,21.51
189996,181545.0,168032.0,151885.0,177119.0,187093.0,144567.0,170345.0,186000.0,187477.0,171758.14285714287,164889.56666666668,0.0,19.5,73.3,21.4
202186,189996.0,181545.0,168032.0,186082.0,195957.0,149371.0,164946.0,152877.0,186000.0,173597.7142857143,165176.46666666667,0.0,19.0,73.9,20.2
201023,202186.0,189996.0,181545.0,175365.0,202936.0,163006.0,157158.0,169235.0,152877.0,175898.2857142857,165877.9,0.0,9.0,68.2,9.84
154176,201023.0,202186.0,189996.0,162279.0,185433.0,154929.0,129226.0,169728.0,169235.0,179563.7142857143,166900.5,0.0,6.5,66.3,7.16
136489,154176.0,201023.0,202186.0,151885.0,153218.0,139597.0,132174.0,157366.0,169728.0,178406.14285714287,166541.5,0.0,14.0,72.4,13.15
175220,136489.0,154176.0,201023.0,168032.0,165007.0,158928.0,145959.0,136586.0,157366.0,176206.7142857143,165852.53333333333,0.0,13.0,67.4,17.87
176635,175220.0,136489.0,154176.0,181545.0,166593.0,171450.0,143955.0,142345.0,136586.0,177233.57142857142,167385.66666666666,0.0,5.5,67.1,3.22
159108,176635.0,175220.0,136489.0,189996.0,177119.0,187093.0,144567.0,148628.0,142345.0,176532.14285714287,168867.7,0.0,4.0,54.6,22.68
135740,159108.0,176635.0,175220.0,202186.0,186082.0,195957.0,149371.0,159644.0,148628.0,172119.57142857142,169306.0,0.0,1.5,54.1,16.91
131258,135740.0,159108.0,176635.0,201023.0,175365.0,202936.0,163006.0,165090.0,159644.0,162627.2857142857,169032.16666666666,0.0,5.0,57.7,21.07
125285,131258.0,135740.0,159108.0,154176.0,162279.0,185433.0,154929.0,164625.0,165090.0,152660.85714285713,168588.53333333333,0.0,5.5,64.1,9.73
128107,125285.0,131258.0,135740.0,136489.0,151885.0,153218.0,139597.0,135671.0,164625.0,148533.57142857142,167785.66666666666,0.0,10.0,62.8,20.62
138924,128107.0,125285.0,131258.0,175220.0,168032.0,165007.0,158928.0,134051.0,135671.0,147336.14285714287,166622.36666666667,0.0,7.0,58.6,22.09
149054,138924.0,128107.0,125285.0,176635.0,181545.0,166593.0,171450.0,139862.0,134051.0,142151.0,166088.86666666667,0.0,11.0,66.0,16.73
163652,149054.0,138924.0,128107.0,159108.0,189996.0,177119.0,187093.0,160943.0,139862.0,138210.85714285713,166404.1,0.0,7.0,67.9,4.24
156434,163652.0,149054.0,138924.0,135740.0,202186.0,186082.0,195957.0,163131.0,160943.0,138860.0,166561.56666666668,0.0,3.5,54.8,21.63
139917,156434.0,163652.0,149054.0,131258.0,201023.0,175365.0,202936.0,173525.0,163131.0,141816.2857142857,166061.03333333333,0.0,3.0,53.9,19.48
127733,139917.0,156434.0,163652.0,125285.0,154176.0,162279.0,185433.0,156396.0,173525.0,143053.2857142857,164488.5,0.0,8.5,62.2,19.31
138482,127733.0,139917.0,156434.0,128107.0,136489.0,151885.0,153218.0,123692.0,156396.0,143403.0,162214.36666666667,0.0,10.0,66.2,17.37
170347,138482.0,127733.0,139917.0,138924.0,175220.0,168032.0,165007.0,125168.0,123692.0,144885.14285714287,160065.9,0.0,8.5,65.0,18.76
162684,170347.0,138482.0,127733.0,149054.0,176635.0,181545.0,166593.0,140333.0,125168.0,149374.14285714287,159563.03333333333,0.0,13.0,69.1,17.22
176961,162684.0,170347.0,138482.0,163652.0,159108.0,189996.0,177119.0,120318.0,140333.0,151321.2857142857,159878.56666666668,0.0,8.5,65.8,11.96
160157,176961.0,162684.0,170347.0,156434.0,135740.0,202186.0,186082.0,122745.0,120318.0,153222.57142857142,160277.03333333333,0.0,7.0,67.9,8.72
156474,160157.0,176961.0,162684.0,139917.0,131258.0,201023.0,175365.0,132433.0,122745.0,153754.42857142858,160062.5,0.0,11.5,67.6,13.96
149956,156474.0,160157.0,176961.0,127733.0,125285.0,154176.0,162279.0,126466.0,132433.0,156119.7142857143,159374.33333333334,0.0,5.0,57.0,20.31
134734,149956.0,156474.0,160157.0,138482.0,128107.0,136489.0,151885.0,104631.0,126466.0,159294.42857142858,158170.13333333333,0.0,4.0,58.7,15.42
143830,134734.0,149956.0,156474.0,170347.0,138924.0,175220.0,168032.0,102087.0,104631.0,158759.0,156815.76666666666,0.0,4.5,61.1,12.94
144080,143830.0,134734.0,149956.0,162684.0,149054.0,176635.0,181545.0,113299.0,102087.0,154970.85714285713,156200.8,0.0,10.5,69.4,12.89
161347,144080.0,143830.0,134734.0,176961.0,163652.0,159108.0,189996.0,115339.0,113299.0,152313.14285714287,155940.63333333333,0.0,6.5,68.5,13.5
163865,161347.0,144080.0,143830.0,160157.0,156434.0,135740.0,202186.0,122567.0,115339.0,150082.57142857142,155717.8,0.0,0.0,54.9,19.04
136329,163865.0,161347.0,144080.0,156474.0,139917.0,131258.0,201023.0,126418.0,122567.0,150612.2857142857,155128.46666666667,0.0,1.0,55.8,19.2
122402,136329.0,163865.0,161347.0,149956.0,127733.0,125285.0,154176.0,130336.0,126418.0,147734.42857142858,153339.56666666668,0.0,1.0,50.3,18.19
117189,122402.0,136329.0,163865.0,134734.0,138482.0,128107.0,136489.0,121738.0,130336.0,143798.14285714287,150680.1,0.0,5.0,51.5,18.14
133727,117189.0,122402.0,136329.0,143830.0,170347.0,138924.0,175220.0,128592.0,121738.0,141291.7142857143,147885.63333333333,0.0,1.0,59.3,7.97
136749,133727.0,117189.0,122402.0,144080.0,162684.0,149054.0,176635.0,143996.0,128592.0,139848.42857142858,147204.0,0.0,0.0,46.5,15.72
123112,136749.0,133727.0,117189.0,161347.0,176961.0,163652.0,159108.0,144392.0,143996.0,138801.14285714287,147212.66666666666,0.0,0.0,47.2,13.56
120583,123112.0,136749.0,133727.0,163865.0,160157.0,156434.0,135740.0,130746.0,144392.0,133339.0,145475.73333333334,0.0,0.0,46.5,18.27
118461,120583.0,123112.0,136749.0,136329.0,156474.0,139917.0,131258.0,124448.0,130746.0,127155.85714285714,143607.33333333334,0.0,0.5,51.6,17.53
113157,118461.0,120583.0,123112.0,122402.0,149956.0,127733.0,125285.0,119364.0,124448.0,124603.28571428572,142252.43333333332,0.0,4.0,58.4,16.65
120008,113157.0,118461.0,120583.0,117189.0,134734.0,138482.0,128107.0,106734.0,119364.0,123282.57142857143,141499.66666666666,0.0,2.5,64.5,4.87
138989,120008.0,113157.0,118461.0,133727.0,143830.0,170347.0,138924.0,105318.0,106734.0,123685.28571428572,141124.66666666666,0.0,0.0,58.1,7.38
126645,138989.0,120008.0,113157.0,136749.0,144080.0,162684.0,149054.0,117408.0,105318.0,124437.0,141581.46666666667,0.0,0.0,59.3,7.01
127627,126645.0,138989.0,120008.0,123112.0,161347.0,176961.0,163652.0,118881.0,117408.0,122993.57142857143,141532.73333333334,0.0,2.5,61.3,10.53
132754,127627.0,126645.0,138989.0,120583.0,163865.0,160157.0,156434.0,121276.0,118881.0,123638.57142857143,141156.16666666666,0.0,3.5,60.9,12.34
134616,132754.0,127627.0,126645.0,118461.0,136329.0,156474.0,139917.0,115797.0,121276.0,125377.28571428572,140612.83333333334,0.0,0.0,56.9,8.28
116687,134616.0,132754.0,127627.0,113157.0,122402.0,149956.0,127733.0,115621.0,115797.0,127685.14285714286,139644.96666666667,0.0,0.0,58.9,4.11
113337,116687.0,134616.0,132754.0,120008.0,117189.0,134734.0,138482.0,109591.0,115621.0,128189.42857142857,138320.06666666668,0.0,1.0,59.2,11.12
123650,113337.0,116687.0,134616.0,138989.0,133727.0,143830.0,170347.0,109203.0,109591.0,127236.42857142857,137434.06666666668,0.0,0.0,59.4,10.57
128455,123650.0,113337.0,116687.0,126645.0,136749.0,144080.0,162684.0,115034.0,109203.0,125045.14285714286,137297.96666666667,0.0,0.0,61.3,7.15
130421,128455.0,123650.0,113337.0,127627.0,123112.0,161347.0,176961.0,117329.0,115034.0,125303.71428571428,136963.73333333334,0.0,4.0,59.6,13.83
134765,130421.0,128455.0,123650.0,132754.0,120583.0,163865.0,160157.0,116042.0,117329.0,125702.85714285714,135632.86666666667,0.0,6.0,60.3,14.21
138700,134765.0,130421.0,128455.0,134616.0,118461.0,136329.0,156474.0,118942.0,116042.0,125990.14285714286,134702.23333333334,0.0,1.0,62.0,11.51
127522,138700.0,134765.0,130421.0,116687.0,113157.0,122402.0,149956.0,119472.0,118942.0,126573.57142857143,133426.86666666667,0.0,0.0,45.6,14.48
109050,127522.0,138700.0,134765.0,113337.0,120008.0,117189.0,134734.0,106085.0,119472.0,128121.42857142857,132339.03333333333,0.0,0.0,39.0,13.69
117306,109050.0,127522.0,138700.0,123650.0,138989.0,133727.0,143830.0,104650.0,106085.0,127509.0,130758.23333333334,0.0,0.0,40.6,14.94
118891,117306.0,109050.0,127522.0,128455.0,126645.0,136749.0,144080.0,116323.0,104650.0,126602.71428571428,129669.9,0.0,0.5,47.7,14.37
122707,118891.0,117306.0,109050.0,130421.0,127627.0,123112.0,161347.0,120125.0,116323.0,125236.42857142857,129141.8,0.0,1.0,53.1,14.04
126201,122707.0,118891.0,117306.0,134765.0,132754.0,120583.0,163865.0,122147.0,120125.0,124134.42857142857,128437.7,0.0,0.0,51.9,11.52
124472,126201.0,122707.0,118891.0,138700.0,134616.0,118461.0,136329.0,125364.0,122147.0,122911.0,127841.73333333334,0.0,0.0,44.3,8.2
108488,124472.0,126201.0,122707.0,127522.0,116687.0,113157.0,122402.0,123335.0,125364.0,120878.42857142857,126612.56666666668,0.0,0.0,44.4,10.97
105809,108488.0,124472.0,126201.0,109050.0,113337.0,120008.0,117189.0,110835.0,123335.0,118159.28571428572,124766.66666666669,0.0,0.0,60.7,8.39
124399,105809.0,108488.0,124472.0,117306.0,123650.0,138989.0,133727.0,105630.0,110835.0,117696.28571428572,123749.33333333331,0.0,0.0,57.4,3.79
122736,124399.0,105809.0,108488.0,118891.0,128455.0,126645.0,136749.0,118637.0,105630.0,118709.57142857143,123815.9,0.0,0.0,47.7,9.35
119791,122736.0,124399.0,105809.0,122707.0,130421.0,127627.0,123112.0,117580.0,118637.0,119258.85714285714,124000.8,0.0,0.0,44.7,12.21
118554,119791.0,122736.0,124399.0,126201.0,134765.0,132754.0,120583.0,118593.0,117580.0,118842.28571428572,123536.26666666666,0.0,0.0,45.1,5.72
117986,118554.0,119791.0,122736.0,124472.0,138700.0,134616.0,118461.0,120202.0,118593.0,117749.85714285714,122929.76666666666,0.0,0.0,55.3,8.76
111022,117986.0,118554.0,119791.0,108488.0,127522.0,116687.0,113157.0,122224.0,120202.0,116823.28571428572,122758.9,0.0,0.0,52.3,11.09
107613,111022.0,117986.0,118554.0,105809.0,109050.0,113337.0,120008.0,112805.0,122224.0,117185.28571428572,122440.2,0.0,0.0,41.0,12.76
116568,107613.0,111022.0,117986.0,124399.0,117306.0,123650.0,138989.0,114855.0,112805.0,117443.0,122078.6,1.5,0.0,38.4,5.48
118536,116568.0,107613.0,111022.0,122736.0,118891.0,128455.0,126645.0,123419.0,114855.0,116324.28571428572,122192.3,4.0,0.0,33.8,12.37
120557,118536.0,116568.0,107613.0,119791.0,122707.0,130421.0,127627.0,122065.0,123419.0,115724.28571428572,122143.23333333334,5.5,0.0,32.4,11.29
122026,120557.0,118536.0,116568.0,118554.0,126201.0,134765.0,132754.0,120534.0,122065.0,115833.71428571428,121528.83333333331,5.0,0.0,33.0,12.51
122425,122026.0,120557.0,118536.0,117986.0,124472.0,138700.0,134616.0,118616.0,120534.0,116329.71428571428,121374.86666666668,4.0,0.0,34.5,12.38
