lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,tmin_fc,tmax_fc,tavg_fc,dew_point_fc,rh_mean_fc,prcp_fc,snow_fc,snwd_fc,solar_rad_fc,cloud_cover_fc,hdd_fc,cdd_fc,tavg_3day_fc,cdd_3day_fc,hdd_3day_fc,is_weekend_next,is_holiday_next,daylight_hours_next
108499,106910.0,105413.0,104373.0,109396.0,109059.0,117898.0,126067.0,128312.0,125957.0,105187.4,113324.8,38.0,56.0,47.0,22.9,44.0,0.0,0.0,0.0,21.88,25.0,3.0,0.0,47.0,0.0,3.3,1.0,0.0,13.16
103586,108499.0,106910.0,105413.0,103204.0,106277.0,108006.0,114037.0,127562.0,128312.0,105059.3,112787.5,44.0,63.0,53.5,37.6,66.0,0.0,0.0,0.0,16.33,61.0,0.0,0.0,47.8,0.0,3.3,1.0,0.0,13.2
100836,103586.0,108499.0,106910.0,101605.0,106911.0,110110.0,112339.0,118357.0,127562.0,105113.9,111973.2,53.0,67.0,60.0,54.1,85.0,1.92,0.0,0.0,3.82,77.0,0.0,0.0,53.5,0.0,1.0,0.0,0.0,13.24
108641,100836.0,103586.0,108499.0,105411.0,111212.0,122419.0,125963.0,116481.0,118357.0,105004.0,111132.1,47.0,60.0,53.5,32.2,50.0,0.0,0.0,0.0,20.79,62.0,0.0,0.0,55.7,0.0,0.0,0.0,0.0,13.29
105963,108641.0,100836.0,103586.0,104373.0,111690.0,115575.0,123622.0,127795.0,116481.0,105465.4,110952.3,42.0,54.0,48.0,26.3,50.0,0.0,0.0,0.0,20.21,70.0,2.0,0.0,53.8,0.0,0.7,0.0,0.0,13.33
106648,105963.0,108641.0,100836.0,105413.0,109617.0,116769.0,120106.0,125906.0,127795.0,105692.6,110739.7,38.0,50.0,44.0,22.0,44.0,0.0,0.0,0.0,22.77,52.0,6.0,0.0,48.5,0.0,2.7,0.0,0.0,13.37
107893,106648.0,105963.0,108641.0,106910.0,109109.0,112983.0,121029.0,120257.0,125906.0,105869.0,110095.9,36.0,51.0,43.5,26.3,59.0,0.07,0.0,0.0,18.87,58.0,6.5,0.0,45.2,0.0,4.8,0.0,0.0,13.42
109478,107893.0,106648.0,105963.0,108499.0,109396.0,109059.0,117898.0,126494.0,120257.0,106009.4,109571.6,41.0,46.0,43.5,36.6,79.0,0.22,0.0,0.0,8.19,82.0,6.5,0.0,43.7,0.0,6.3,1.0,0.0,13.46
106391,109478.0,107893.0,106648.0,103586.0,103204.0,106277.0,108006.0,125896.0,126494.0,106149.3,109217.3,40.0,63.0,51.5,31.8,55.0,0.0,0.0,0.0,24.12,38.0,0.0,0.0,46.2,0.0,4.3,1.0,0.0,13.5
102400,106391.0,109478.0,107893.0,100836.0,101605.0,106911.0,110110.0,115263.0,125896.0,106550.0,108729.4,48.0,57.0,52.5,33.8,58.0,0.0,0.0,0.0,13.49,88.0,0.0,0.0,49.2,0.0,2.2,0.0,0.0,13.54
106144,102400.0,106391.0,109478.0,108641.0,105411.0,111212.0,122419.0,108480.0,115263.0,106773.4,108212.8,39.0,61.0,50.0,38.6,72.0,0.18,0.0,0.0,14.2,45.0,0.0,0.0,51.3,0.0,0.0,0.0,0.0,13.58
107374,106144.0,102400.0,106391.0,105963.0,104373.0,111690.0,115575.0,123212.0,108480.0,106416.7,108150.7,36.0,51.0,43.5,18.3,41.0,0.0,0.0,0.0,20.46,28.0,6.5,0.0,48.7,0.0,2.2,0.0,0.0,13.63
109181,107374.0,106144.0,102400.0,106648.0,105413.0,109617.0,116769.0,125324.0,123212.0,106618.3,108059.5,40.0,52.0,46.0,27.0,56.0,0.13,0.0,0.0,15.28,83.0,4.0,0.0,46.5,0.0,3.5,0.0,0.0,13.67
109799,109181.0,107374.0,106144.0,107893.0,106910.0,109109.0,112983.0,125452.0,125324.0,106980.1,107618.3,42.0,49.0,45.5,42.3,91.0,0.48,0.0,0.0,5.4,83.0,4.5,0.0,45.0,0.0,5.0,0.0,0.0,13.71
110868,109799.0,109181.0,107374.0,109478.0,108499.0,109396.0,109059.0,121982.0,125452.0,107252.4,107425.7,44.0,65.0,54.5,39.8,73.0,0.0,0.0,0.0,20.54,53.0,0.0,0.0,48.7,0.0,2.8,1.0,0.0,13.75
101933,110868.0,109799.0,109181.0,106391.0,103586.0,103204.0,106277.0,123036.0,121982.0,107451.0,107229.0,42.0,51.0,46.5,41.2,83.0,0.22,0.0,0.0,5.54,100.0,3.5,0.0,48.8,0.0,2.7,1.0,0.0,13.79
104175,101933.0,110868.0,109799.0,102400.0,100836.0,101605.0,106911.0,110330.0,123036.0,106814.1,106860.7,39.0,50.0,44.5,36.9,79.0,0.0,0.0,0.0,5.18,97.0,5.5,0.0,48.5,0.0,3.0,0.0,0.0,13.83
110360,104175.0,101933.0,110868.0,106144.0,108641.0,105411.0,111212.0,109986.0,110330.0,107067.7,106697.9,41.0,67.0,54.0,36.5,67.0,0.0,0.0,0.0,24.23,30.0,0.0,0.0,48.3,0.0,3.0,0.0,0.0,13.87
106833,110360.0,104175.0,101933.0,107374.0,105963.0,104373.0,111690.0,122788.0,109986.0,107670.0,106834.0,47.0,59.0,53.0,42.6,83.0,0.01,0.0,0.0,9.58,70.0,0.0,0.0,50.5,0.0,1.8,0.0,0.0,13.91
108896,106833.0,110360.0,104175.0,109181.0,106648.0,105413.0,109617.0,124142.0,122788.0,107592.7,106831.4,49.0,60.0,54.5,51.8,89.0,0.71,0.0,0.0,9.67,100.0,0.0,0.0,53.8,0.0,0.0,0.0,0.0,13.95
109556,108896.0,106833.0,110360.0,109799.0,107893.0,106910.0,109109.0,124392.0,124142.0,107552.0,106754.2,53.0,66.0,59.5,53.4,87.0,0.21,0.0,0.0,15.93,82.0,0.0,0.0,55.7,0.0,0.0,0.0,0.0,13.98
107240,109556.0,108896.0,106833.0,110868.0,109478.0,108499.0,109396.0,125825.0,124392.0,107517.3,106683.1,51.0,73.0,62.0,42.3,55.0,0.0,0.0,0.0,26.25,36.0,0.0,0.0,58.7,0.0,0.0,1.0,0.0,14.02
101092,107240.0,109556.0,108896.0,101933.0,106391.0,103586.0,103204.0,124402.0,125825.0,106999.0,106603.8,54.0,80.0,67.0,50.5,64.0,0.04,0.0,0.0,21.61,64.0,0.0,2.0,62.8,0.7,0.0,1.0,0.0,14.06
101934,101092.0,107240.0,109556.0,104175.0,102400.0,100836.0,101605.0,113412.0,124402.0,106878.9,106336.6,50.0,75.0,62.5,43.8,58.0,0.0,0.0,0.0,20.78,50.0,0.0,0.0,63.8,0.7,0.0,0.0,0.0,14.1
106922,101934.0,101092.0,107240.0,110360.0,106144.0,108641.0,105411.0,112693.0,113412.0,106558.7,106087.9,46.0,63.0,54.5,32.2,51.0,0.0,0.0,0.0,25.59,51.0,0.0,0.0,61.3,0.7,0.0,0.0,0.0,14.14
104493,106922.0,101934.0,101092.0,106833.0,107374.0,105963.0,104373.0,124527.0,112693.0,106067.6,106211.8,45.0,52.0,48.5,40.5,76.0,0.06,0.0,0.0,7.82,85.0,1.5,0.0,55.2,0.0,0.5,0.0,0.0,14.17
106901,104493.0,106922.0,101934.0,108896.0,109181.0,106648.0,105413.0,125335.0,124527.0,105733.3,106308.1,46.0,67.0,56.5,34.9,55.0,0.0,0.0,0.0,23.53,47.0,0.0,0.0,53.2,0.0,0.5,0.0,0.0,14.21
105000,106901.0,104493.0,106922.0,109556.0,109799.0,107893.0,106910.0,125344.0,125335.0,105448.3,106357.7,36.0,57.0,46.5,37.9,70.0,0.45,0.0,0.0,8.67,80.0,3.5,0.0,50.5,0.0,1.7,0.0,0.0,14.25
107045,105000.0,106901.0,104493.0,107240.0,110868.0,109478.0,108499.0,123486.0,125344.0,104797.4,106378.6,34.0,48.0,41.0,22.3,51.0,0.03,0.0,0.0,25.61,35.0,9.0,0.0,48.0,0.0,4.2,1.0,0.0,14.28
105448,107045.0,105000.0,106901.0,101092.0,101933.0,106391.0,103586.0,127630.0,123486.0,104769.6,106433.0,39.0,64.0,51.5,29.8,48.0,0.0,0.0,0.0,24.8,35.0,0.0,0.0,46.3,0.0,4.2,1.0,0.0,14.32
101273,105448.0,107045.0,105000.0,101934.0,104175.0,102400.0,100836.0,114199.0,127630.0,105391.9,106384.3,44.0,61.0,52.5,40.9,70.0,0.05,0.0,0.0,18.33,48.0,0.0,0.0,48.3,0.0,3.0,0.0,0.0,14.35
106548,101273.0,105448.0,107045.0,106922.0,110360.0,106144.0,108641.0,112482.0,114199.0,105297.4,106143.4,43.0,59.0,51.0,28.4,49.0,0.0,0.0,0.0,27.27,28.0,0.0,0.0,51.7,0.0,0.0,0.0,0.0,14.38
106020,106548.0,101273.0,105448.0,104493.0,106833.0,107374.0,105963.0,127578.0,112482.0,105244.0,106242.2,41.0,64.0,52.5,28.6,48.0,0.0,0.0,0.0,25.99,16.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,14.42
105496,106020.0,106548.0,101273.0,106901.0,108896.0,109181.0,106648.0,127299.0,127578.0,105462.1,106415.0,47.0,67.0,57.0,38.7,61.0,0.0,0.0,0.0,27.16,49.0,0.0,0.0,53.5,0.0,0.0,0.0,0.0,14.45
104813,105496.0,106020.0,106548.0,105000.0,109556.0,109799.0,107893.0,125446.0,127299.0,105261.4,106310.1,60.0,84.0,72.0,57.7,71.0,0.07,0.0,0.0,22.11,66.0,0.0,7.0,60.5,2.3,0.0,0.0,0.0,14.48
112782,104813.0,105496.0,106020.0,107045.0,107240.0,110868.0,109478.0,126102.0,125446.0,105234.7,106271.8,59.0,77.0,68.0,53.9,66.0,0.01,0.0,0.0,26.28,94.0,0.0,3.0,65.7,3.3,0.0,1.0,0.0,14.51
109350,112782.0,104813.0,105496.0,105448.0,101092.0,101933.0,106391.0,131001.0,126102.0,106054.3,106476.3,55.0,69.0,62.0,47.6,72.0,0.0,0.0,0.0,25.03,93.0,0.0,0.0,67.3,3.3,0.0,1.0,0.0,14.54
101478,109350.0,112782.0,104813.0,101273.0,101934.0,104175.0,102400.0,115861.0,131001.0,106611.7,106524.8,54.0,70.0,62.0,48.0,68.0,0.0,0.0,0.0,20.24,96.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,14.57
106351,101478.0,109350.0,112782.0,106548.0,106922.0,110360.0,106144.0,118365.0,115861.0,106641.0,106258.2,53.0,68.0,60.5,39.5,53.0,0.0,0.0,0.0,24.83,95.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,14.6
104990,106351.0,101478.0,109350.0,106020.0,104493.0,106833.0,107374.0,152580.0,118365.0,106612.9,106256.8,49.0,66.0,57.5,38.2,55.0,0.0,0.0,0.0,27.33,88.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,14.63
104160,104990.0,106351.0,101478.0,105496.0,106901.0,108896.0,109181.0,133705.0,152580.0,106465.7,106343.2,46.0,68.0,57.0,44.9,75.0,0.0,0.0,0.0,29.55,2.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,14.66
104754,104160.0,104990.0,106351.0,104813.0,105000.0,109556.0,109799.0,131494.0,133705.0,106274.9,106277.0,54.0,77.0,65.5,55.2,80.0,0.03,0.0,0.0,21.52,58.0,0.0,0.5,60.0,0.2,0.0,0.0,0.0,14.69
109076,104754.0,104160.0,104990.0,112782.0,107045.0,107240.0,110868.0,133209.0,131494.0,106266.4,106189.7,55.0,67.0,61.0,59.0,93.0,0.65,0.0,0.0,9.37,96.0,0.0,0.0,61.2,0.2,0.0,1.0,0.0,14.71
105665,109076.0,104754.0,104160.0,109350.0,105448.0,101092.0,101933.0,135155.0,133209.0,105737.0,106186.2,52.0,67.0,59.5,46.7,68.0,0.0,0.0,0.0,25.96,85.0,0.0,0.0,62.0,0.2,0.0,1.0,0.0,14.74
98759,105665.0,109076.0,104754.0,101478.0,101273.0,101934.0,104175.0,115120.0,135155.0,105210.6,106048.4,55.0,71.0,63.0,55.0,85.0,0.0,0.0,0.0,14.9,80.0,0.0,0.0,61.2,0.0,0.0,0.0,1.0,14.76
102478,98759.0,105665.0,109076.0,106351.0,106548.0,106922.0,110360.0,124725.0,115120.0,104822.1,105644.8,58.0,78.0,68.0,59.4,89.0,0.0,0.0,0.0,23.26,69.0,0.0,3.0,63.5,1.0,0.0,0.0,0.0,14.79
111744,102478.0,98759.0,105665.0,104990.0,106020.0,104493.0,106833.0,130806.0,124725.0,104268.9,105662.9,60.0,79.0,69.5,61.1,91.0,0.0,0.0,0.0,18.18,99.0,0.0,4.5,66.8,2.5,0.0,0.0,0.0,14.81
114887,111744.0,102478.0,98759.0,104160.0,105496.0,106901.0,108896.0,142568.0,130806.0,105233.7,105915.2,64.0,76.0,70.0,64.3,94.0,0.0,0.0,0.0,15.88,96.0,0.0,5.0,69.2,4.2,0.0,0.0,0.0,14.84
119979,114887.0,111744.0,102478.0,104754.0,104813.0,105000.0,109556.0,138576.0,142568.0,106766.1,106066.1,67.0,81.0,74.0,68.2,89.0,0.03,0.0,0.0,15.86,97.0,0.0,9.0,71.2,6.2,0.0,0.0,0.0,14.86
127358,119979.0,114887.0,111744.0,109076.0,112782.0,107045.0,107240.0,132614.0,138576.0,108941.1,106504.3,67.0,81.0,74.0,58.7,67.0,0.02,0.0,0.0,26.85,57.0,0.0,9.0,72.7,7.7,0.0,1.0,0.0,14.88
120443,127358.0,119979.0,114887.0,105665.0,109350.0,105448.0,101092.0,143687.0,132614.0,111552.9,107119.7,56.0,70.0,63.0,40.7,48.0,0.0,0.0,0.0,29.56,6.0,0.0,0.0,70.3,6.0,0.0,1.0,0.0,14.9
105733,120443.0,127358.0,119979.0,98759.0,101478.0,101273.0,101934.0,130607.0,143687.0,113664.0,107482.6,51.0,70.0,60.5,40.4,52.0,0.0,0.0,0.0,23.23,34.0,0.0,0.0,65.8,3.0,0.0,0.0,0.0,14.92
108395,105733.0,120443.0,127358.0,102478.0,106351.0,106548.0,106922.0,132932.0,130607.0,114660.3,107432.4,59.0,72.0,65.5,47.7,58.0,0.0,0.0,0.0,18.45,77.0,0.0,0.5,63.0,0.2,0.0,0.0,0.0,14.94
111306,108395.0,105733.0,120443.0,111744.0,104990.0,106020.0,104493.0,136132.0,132932.0,115505.6,107675.8,60.0,79.0,69.5,62.1,77.0,0.45,0.0,0.0,19.35,71.0,0.0,4.5,65.2,1.7,0.0,0.0,0.0,14.95
124072,111306.0,108395.0,105733.0,114887.0,104160.0,105496.0,106901.0,130630.0,136132.0,115443.0,107988.2,66.0,84.0,75.0,62.8,73.0,0.16,0.0,0.0,27.11,68.0,0.0,10.0,70.0,5.0,0.0,0.0,0.0,14.97
135911,124072.0,111306.0,108395.0,119979.0,104754.0,104813.0,105000.0,145649.0,130630.0,116755.1,108559.9,69.0,79.0,74.0,67.9,90.0,0.26,0.0,0.0,7.72,100.0,0.0,9.0,72.8,7.8,0.0,0.0,0.0,14.98
138728,135911.0,124072.0,111306.0,127358.0,109076.0,112782.0,107045.0,163065.0,145649.0,119031.1,109607.2,70.0,86.0,78.0,64.7,72.0,0.06,0.0,0.0,23.44,67.0,0.0,13.0,75.7,10.7,0.0,1.0,0.0,15.0
137443,138728.0,135911.0,124072.0,120443.0,105665.0,109350.0,105448.0,155590.0,163065.0,120655.4,110668.1,63.0,76.0,69.5,49.9,54.0,0.0,0.0,0.0,27.17,23.0,0.0,4.5,73.8,8.8,0.0,1.0,0.0,15.01
117827,137443.0,138728.0,135911.0,105733.0,98759.0,101478.0,101273.0,135629.0,155590.0,123084.0,111749.5,59.0,79.0,69.0,49.9,56.0,0.0,0.0,0.0,29.7,32.0,0.0,4.0,72.2,7.2,0.0,0.0,0.0,15.03
126037,117827.0,137443.0,138728.0,108395.0,102478.0,106351.0,106548.0,126640.0,135629.0,124811.7,112108.9,65.0,87.0,76.0,57.3,61.0,0.0,0.0,0.0,28.84,15.0,0.0,11.0,71.5,6.5,0.0,0.0,0.0,15.04
141241,126037.0,117827.0,137443.0,111306.0,111744.0,104990.0,106020.0,139108.0,126640.0,127332.0,112795.2,70.0,85.0,77.5,65.7,78.0,0.0,0.0,0.0,24.89,71.0,0.0,12.5,74.2,9.2,0.0,0.0,0.0,15.05
151018,141241.0,126037.0,117827.0,124072.0,114887.0,104160.0,105496.0,142714.0,139108.0,131608.4,114127.5,70.0,84.0,77.0,69.9,84.0,0.05,0.0,0.0,11.04,95.0,0.0,12.0,76.8,11.8,0.0,0.0,0.0,15.06
149906,151018.0,141241.0,126037.0,135911.0,119979.0,104754.0,104813.0,138851.0,142714.0,135457.9,115609.8,69.0,85.0,77.0,57.8,60.0,0.0,0.0,0.0,28.39,42.0,0.0,12.0,77.2,12.2,0.0,0.0,0.0,15.07
146423,149906.0,151018.0,141241.0,138728.0,127358.0,109076.0,112782.0,133742.0,138851.0,137457.1,117072.7,59.0,75.0,67.0,46.3,50.0,0.0,0.0,0.0,29.83,5.0,0.0,2.0,73.7,8.7,0.0,1.0,0.0,15.08
120480,146423.0,149906.0,151018.0,137443.0,120443.0,105665.0,109350.0,132404.0,133742.0,138556.4,118436.9,54.0,74.0,64.0,47.3,59.0,0.0,0.0,0.0,29.06,18.0,0.0,0.0,69.3,4.7,0.0,1.0,0.0,15.08
109258,120480.0,146423.0,149906.0,117827.0,105733.0,98759.0,101478.0,126902.0,132404.0,136133.1,118959.1,59.0,75.0,67.0,53.6,69.0,0.0,0.0,0.0,24.7,72.0,0.0,2.0,66.0,1.3,0.0,0.0,0.0,15.09
121816,109258.0,120480.0,146423.0,126037.0,108395.0,102478.0,106351.0,136393.0,126902.0,134909.0,118841.7,60.0,78.0,69.0,53.8,68.0,0.0,0.0,0.0,28.93,62.0,0.0,4.0,66.7,2.0,0.0,0.0,0.0,15.09
124252,121816.0,109258.0,120480.0,141241.0,111306.0,111744.0,104990.0,158268.0,136393.0,134306.0,119257.2,60.0,78.0,69.0,58.3,76.0,0.0,0.0,0.0,27.49,50.0,0.0,4.0,68.3,3.3,0.0,0.0,0.0,15.1
127685,124252.0,121816.0,109258.0,151018.0,124072.0,114887.0,104160.0,157077.0,158268.0,131879.0,120016.3,65.0,77.0,71.0,64.8,88.0,0.0,0.0,0.0,14.58,85.0,0.0,6.0,69.7,4.7,0.0,0.0,0.0,15.1
134290,127685.0,124252.0,121816.0,149906.0,135911.0,119979.0,104754.0,150630.0,157077.0,128545.7,120727.5,65.0,83.0,74.0,65.7,85.0,0.0,0.0,0.0,19.3,96.0,0.0,9.0,71.3,6.3,0.0,0.0,0.0,15.1
140428,134290.0,127685.0,124252.0,146423.0,138728.0,127358.0,109076.0,156815.0,150630.0,126314.9,121704.1,70.0,86.0,78.0,67.5,83.0,0.0,0.0,0.0,22.83,95.0,0.0,13.0,74.3,9.3,0.0,1.0,0.0,15.1
139405,140428.0,134290.0,127685.0,120480.0,137443.0,120443.0,105665.0,152143.0,156815.0,125458.4,122913.1,70.0,88.0,79.0,67.5,80.0,0.0,0.0,0.0,25.21,54.0,0.0,14.0,77.0,12.0,0.0,1.0,0.0,15.1
143250,139405.0,140428.0,134290.0,109258.0,117827.0,105733.0,98759.0,132495.0,152143.0,128162.0,124068.1,72.0,90.0,81.0,68.6,75.0,0.0,0.0,0.0,25.81,22.0,0.0,16.0,79.3,14.3,0.0,0.0,0.0,15.1
169030,143250.0,139405.0,140428.0,121816.0,126037.0,108395.0,102478.0,137106.0,132495.0,133018.0,125207.2,74.0,87.0,80.5,68.2,77.0,0.0,0.0,0.0,24.31,56.0,0.0,15.5,80.2,15.2,0.0,0.0,0.0,15.1
171255,169030.0,143250.0,139405.0,124252.0,141241.0,111306.0,111744.0,166482.0,137106.0,139762.9,127319.4,74.0,86.0,80.0,62.0,63.0,0.0,0.0,0.0,25.84,53.0,0.0,15.0,80.5,15.5,0.0,0.0,0.0,15.1
167586,171255.0,169030.0,143250.0,127685.0,151018.0,124072.0,114887.0,178863.0,166482.0,146477.6,129735.9,72.0,87.0,79.5,57.0,57.0,0.0,0.0,0.0,22.7,68.0,0.0,14.5,80.0,15.0,0.0,0.0,0.0,15.09
157504,167586.0,171255.0,169030.0,134290.0,149906.0,135911.0,119979.0,184472.0,178863.0,152177.7,131906.2,69.0,87.0,78.0,56.4,56.0,0.0,0.0,0.0,24.91,31.0,0.0,13.0,79.2,14.2,0.0,0.0,0.0,15.09
157836,157504.0,167586.0,171255.0,140428.0,146423.0,138728.0,127358.0,190510.0,184472.0,155494.0,133431.5,72.0,80.0,76.0,64.9,75.0,0.09,0.0,0.0,11.43,86.0,0.0,11.0,77.8,12.8,0.0,1.0,0.0,15.08
147406,157836.0,157504.0,167586.0,139405.0,120480.0,137443.0,120443.0,190202.0,190510.0,157980.9,134863.2,70.0,90.0,80.0,69.3,82.0,0.11,0.0,0.0,22.12,36.0,0.0,15.0,78.0,13.0,0.0,1.0,0.0,15.07
156108,147406.0,157836.0,157504.0,143250.0,109258.0,117827.0,105733.0,179742.0,190202.0,159123.9,135777.4,65.0,87.0,76.0,65.4,73.0,0.58,0.0,0.0,23.56,21.0,0.0,11.0,77.3,12.3,0.0,0.0,0.0,15.06
166276,156108.0,147406.0,157836.0,169030.0,121816.0,126037.0,108395.0,161779.0,179742.0,160960.7,136735.7,67.0,80.0,73.5,63.9,76.0,0.0,0.0,0.0,19.09,52.0,0.0,8.5,76.5,11.5,0.0,0.0,0.0,15.05
154125,166276.0,156108.0,147406.0,171255.0,124252.0,141241.0,111306.0,172828.0,161779.0,160567.3,138263.5,67.0,80.0,73.5,66.2,81.0,0.03,0.0,0.0,23.08,65.0,0.0,8.5,74.3,9.3,0.0,0.0,0.0,15.04
152004,154125.0,166276.0,156108.0,167586.0,127685.0,151018.0,124072.0,184540.0,172828.0,158120.1,139876.6,68.0,92.0,80.0,66.0,71.0,0.0,0.0,0.0,24.25,27.0,0.0,15.0,75.7,10.7,0.0,0.0,0.0,15.03
163768,152004.0,154125.0,166276.0,157504.0,134290.0,149906.0,135911.0,191174.0,184540.0,155894.1,141330.2,71.0,90.0,80.5,67.9,70.0,0.13,0.0,0.0,21.11,46.0,0.0,15.5,78.0,13.0,0.0,0.0,1.0,15.02
166411,163768.0,152004.0,154125.0,157836.0,140428.0,146423.0,138728.0,173293.0,191174.0,156789.0,143078.9,68.0,87.0,77.5,67.1,78.0,0.0,0.0,0.0,22.99,50.0,0.0,12.5,79.3,14.3,0.0,1.0,1.0,15.01
145710,166411.0,163768.0,152004.0,147406.0,139405.0,120480.0,137443.0,184981.0,173293.0,158014.0,144490.2,72.0,92.0,82.0,67.0,70.0,0.0,0.0,0.0,27.48,39.0,0.0,17.0,80.0,15.0,0.0,1.0,0.0,14.99
155847,145710.0,166411.0,163768.0,156108.0,143250.0,109258.0,117827.0,181680.0,184981.0,157771.7,144816.9,70.0,96.0,83.0,65.4,65.0,0.54,0.0,0.0,25.84,41.0,0.0,18.0,80.8,15.8,0.0,0.0,0.0,14.98
176113,155847.0,145710.0,166411.0,166276.0,169030.0,121816.0,126037.0,169715.0,181680.0,157734.4,145387.5,72.0,82.0,77.0,69.5,83.0,0.0,0.0,0.0,17.58,78.0,0.0,12.0,80.7,15.7,0.0,0.0,0.0,14.96
167938,176113.0,155847.0,145710.0,154125.0,171255.0,124252.0,141241.0,172271.0,169715.0,159139.7,146676.5,75.0,83.0,79.0,72.9,87.0,0.02,0.0,0.0,13.99,78.0,0.0,14.0,79.7,14.7,0.0,0.0,0.0,14.94
175949,167938.0,176113.0,155847.0,152004.0,167586.0,127685.0,151018.0,182587.0,172271.0,161113.0,148346.9,75.0,89.0,82.0,71.5,82.0,0.0,0.0,0.0,26.14,35.0,0.0,17.0,79.3,14.3,0.0,0.0,0.0,14.93
180313,175949.0,167938.0,176113.0,163768.0,157504.0,134290.0,149906.0,195836.0,182587.0,164533.7,150010.6,73.0,77.0,75.0,72.4,95.0,2.54,0.0,0.0,4.99,98.0,0.0,10.0,78.7,13.7,0.0,0.0,0.0,14.91
168873,180313.0,175949.0,167938.0,166411.0,157836.0,140428.0,146423.0,192374.0,195836.0,166897.3,151313.0,72.0,83.0,77.5,72.5,87.0,0.76,0.0,0.0,14.58,64.0,0.0,12.5,78.2,13.2,0.0,1.0,0.0,14.89
161294,168873.0,180313.0,175949.0,145710.0,147406.0,139405.0,120480.0,189586.0,192374.0,167249.0,151908.2,71.0,87.0,79.0,64.2,64.0,0.04,0.0,0.0,25.68,24.0,0.0,14.0,77.2,12.2,0.0,1.0,0.0,14.87
157805,161294.0,168873.0,180313.0,155847.0,156108.0,143250.0,109258.0,168975.0,189586.0,169475.3,152287.8,70.0,86.0,78.0,64.4,64.0,0.02,0.0,0.0,25.17,44.0,0.0,13.0,78.2,13.2,0.0,0.0,0.0,14.85
176295,157805.0,161294.0,168873.0,176113.0,166276.0,169030.0,121816.0,177278.0,168975.0,169755.0,152667.2,70.0,85.0,77.5,62.5,65.0,0.0,0.0,0.0,24.25,24.0,0.0,12.5,78.2,13.2,0.0,0.0,0.0,14.83
170243,176295.0,157805.0,161294.0,167938.0,154125.0,171255.0,124252.0,189142.0,177278.0,169781.0,154527.7,70.0,82.0,76.0,66.2,78.0,0.0,0.0,0.0,21.0,48.0,0.0,11.0,77.2,12.2,0.0,0.0,0.0,14.8
164706,170243.0,176295.0,157805.0,175949.0,152004.0,167586.0,127685.0,200849.0,189142.0,170110.3,156560.5,69.0,78.0,73.5,62.4,73.0,0.0,0.0,0.0,21.58,60.0,0.0,8.5,75.7,10.7,0.0,0.0,0.0,14.78
153193,164706.0,170243.0,176295.0,180313.0,163768.0,157504.0,134290.0,219115.0,200849.0,168504.1,157990.2,69.0,84.0,76.5,68.3,80.0,0.03,0.0,0.0,14.88,71.0,0.0,11.5,75.3,10.3,0.0,0.0,0.0,14.75
159279,153193.0,164706.0,170243.0,168873.0,166411.0,157836.0,140428.0,198383.0,219115.0,164629.9,158954.9,72.0,91.0,81.5,66.6,70.0,0.0,0.0,0.0,28.1,45.0,0.0,16.5,77.2,12.2,0.0,1.0,0.0,14.73
164104,159279.0,153193.0,164706.0,161294.0,145710.0,147406.0,139405.0,201920.0,198383.0,163259.3,160008.0,77.0,94.0,85.5,70.0,69.0,0.0,0.0,0.0,25.38,51.0,0.0,20.5,81.2,16.2,0.0,1.0,0.0,14.7
177705,164104.0,159279.0,153193.0,157805.0,155847.0,156108.0,143250.0,214771.0,201920.0,163660.7,161001.8,81.0,93.0,87.0,69.8,64.0,0.0,0.0,0.0,23.11,80.0,0.0,22.0,84.7,19.7,0.0,0.0,0.0,14.67
206726,177705.0,164104.0,159279.0,176295.0,176113.0,166276.0,169030.0,220298.0,214771.0,166503.6,162244.4,77.0,91.0,84.0,66.4,64.0,0.0,0.0,0.0,26.33,18.0,0.0,19.0,85.5,20.5,0.0,0.0,0.0,14.65
197281,206726.0,177705.0,164104.0,170243.0,167938.0,154125.0,171255.0,218830.0,220298.0,170850.9,164488.4,72.0,92.0,82.0,72.7,77.0,1.42,0.0,0.0,22.18,70.0,0.0,17.0,84.3,19.3,0.0,0.0,0.0,14.62
199626,197281.0,206726.0,177705.0,164706.0,175949.0,152004.0,167586.0,178801.0,218830.0,174713.4,166289.4,73.0,86.0,79.5,73.3,84.0,0.0,0.0,0.0,17.34,86.0,0.0,14.5,81.8,16.8,0.0,0.0,0.0,14.59
189744,199626.0,197281.0,206726.0,153193.0,180313.0,163768.0,157504.0,174985.0,178801.0,179702.0,167309.3,72.0,80.0,76.0,71.4,87.0,0.19,0.0,0.0,10.08,94.0,0.0,11.0,79.2,14.2,0.0,0.0,0.0,14.56
174543,189744.0,199626.0,197281.0,159279.0,168873.0,166411.0,157836.0,177454.0,174985.0,184923.6,167925.6,72.0,88.0,80.0,70.6,79.0,0.0,0.0,0.0,22.47,27.0,0.0,15.0,78.5,13.5,0.0,1.0,0.0,14.53
