date,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours
2021-08-20,79,89,69.3,9.52,92,13.59,1.99
2021-08-21,86,97,72.2,12.77,87,13.55,5.43
2021-08-22,94,97,72.0,2.5,100,13.51,0.0
2021-08-23,85,96,71.3,14.34,61,13.47,10.22
2021-08-24,76,94,69.4,23.55,4,13.42,12.75
2021-08-25,74,92,69.3,21.51,31,13.38,12.68
2021-08-26,79,91,73.3,21.4,16,13.34,12.53
2021-08-27,81,96,73.9,20.2,33,13.3,11.48
2021-08-28,84,96,68.2,9.84,91,13.25,4.37
2021-08-29,83,96,66.3,7.16,90,13.21,0.0
2021-08-30,88,98,72.4,13.15,69,13.17,8.13
2021-08-31,76,97,67.4,17.87,92,13.12,8.91
2021-09-01,89,97,67.1,3.22,100,13.08,0.0
2021-09-02,67,90,54.6,22.68,35,13.04,12.0
2021-09-03,69,86,54.1,16.91,25,13.0,10.74
2021-09-04,73,91,57.7,21.07,51,12.95,12.0
2021-09-05,83,93,64.1,9.73,86,12.91,5.6
2021-09-06,75,97,62.8,20.62,33,12.87,12.0
2021-09-07,72,93,58.6,22.09,4,12.82,12.12
2021-09-08,77,87,66.0,16.73,39,12.78,11.55
2021-09-09,92,98,67.9,4.24,96,12.73,0.0
2021-09-10,67,89,54.8,21.63,10,12.69,12.06
2021-09-11,66,91,53.9,19.48,20,12.64,12.0
2021-09-12,69,83,62.2,19.31,38,12.6,12.0
2021-09-13,70,88,66.2,17.37,65,12.56,10.48
2021-09-14,80,96,65.0,18.76,80,12.51,12.0
2021-09-15,79,97,69.1,17.22,74,12.47,12.0
2021-09-16,85,96,65.8,11.96,90,12.42,5.68
2021-09-17,90,97,67.9,8.72,89,12.38,3.69
2021-09-18,83,98,67.6,13.96,42,12.33,11.11
2021-09-19,68,87,57.0,20.31,4,12.29,11.89
2021-09-20,79,95,58.7,15.42,23,12.24,11.72
2021-09-21,79,96,61.1,12.94,80,12.2,10.88
2021-09-22,89,97,69.4,12.89,87,12.15,7.1
2021-09-23,84,97,68.5,13.5,95,12.11,9.39
2021-09-24,70,92,54.9,19.04,39,12.06,10.75
2021-09-25,74,91,55.8,19.2,35,12.02,11.4
2021-09-26,61,80,50.3,18.19,12,11.97,11.69
2021-09-27,57,68,51.5,18.14,28,11.93,11.6
2021-09-28,76,88,59.3,7.97,70,11.89,3.16
2021-09-29,62,81,46.5,15.72,44,11.84,10.98
2021-09-30,65,81,47.2,13.56,54,11.8,7.84
2021-10-01,69,87,46.5,18.27,4,11.75,11.4
2021-10-02,71,90,51.6,17.53,48,11.71,11.33
2021-10-03,78,97,58.4,16.65,55,11.66,11.0
2021-10-04,94,98,64.5,4.87,97,11.62,1.54
2021-10-05,86,94,58.1,7.38,100,11.57,2.93
2021-10-06,85,96,59.3,7.01,96,11.53,2.5
2021-10-07,86,99,61.3,10.53,68,11.48,9.54
2021-10-08,85,97,60.9,12.34,61,11.44,10.92
2021-10-09,79,89,56.9,8.28,98,11.39,5.61
2021-10-10,86,91,58.9,4.11,97,11.35,0.0
2021-10-11,82,95,59.2,11.12,80,11.3,7.15
2021-10-12,86,98,59.4,10.57,55,11.26,9.0
2021-10-13,90,100,61.3,7.15,74,11.22,1.84
2021-10-14,79,96,59.6,13.83,51,11.17,10.82
2021-10-15,79,96,60.3,14.21,44,11.13,10.47
2021-10-16,80,88,62.0,11.51,86,11.09,9.0
2021-10-17,67,85,45.6,14.48,13,11.04,10.76
2021-10-18,59,73,39.0,13.69,16,11.0,10.74
2021-10-19,56,72,40.6,14.94,3,10.96,10.72
2021-10-20,55,66,47.7,14.37,32,10.92,9.59
2021-10-21,71,86,53.1,14.04,33,10.87,10.69
2021-10-22,67,87,51.9,11.52,44,10.83,10.13
2021-10-23,67,82,44.3,8.2,86,10.79,5.67
2021-10-24,73,95,44.4,10.97,50,10.74,8.31
2021-10-25,86,96,60.7,8.39,97,10.7,7.08
2021-10-26,90,97,57.4,3.79,100,10.66,0.63
2021-10-27,72,92,47.7,9.35,92,10.62,7.59
2021-10-28,74,89,44.7,12.21,42,10.58,10.31
2021-10-29,75,90,45.1,5.72,91,10.54,1.38
2021-10-30,86,97,55.3,8.76,72,10.5,7.69
2021-10-31,81,98,52.3,11.09,50,10.46,9.83
2021-11-01,64,81,41.0,12.76,19,10.42,10.0
2021-11-02,68,90,38.4,5.48,91,10.38,2.35
2021-11-03,68,91,33.8,12.37,21,10.34,9.89
2021-11-04,67,95,32.4,11.29,67,10.3,8.05
2021-11-05,69,89,33.0,12.51,0,10.26,9.79
2021-11-06,72,88,34.5,12.38,0,10.23,9.78
2021-11-07,74,97,36.0,11.83,64,10.19,9.1
2021-11-08,66,91,39.6,11.67,20,10.15,9.67
2021-11-09,78,95,45.7,11.33,15,10.11,9.64
2021-11-10,67,90,43.2,11.35,45,10.08,9.62
2021-11-11,75,89,42.2,10.03,91,10.04,7.53
2021-11-12,82,95,54.0,3.99,62,10.01,3.55
2021-11-13,76,91,40.8,8.06,26,9.97,6.74
2021-11-14,65,79,31.8,7.55,62,9.94,4.93
2021-11-15,74,94,34.0,6.11,48,9.9,4.27
2021-11-16,60,75,28.3,10.47,9,9.87,9.4
2021-11-17,77,93,38.2,8.14,64,9.84,8.36
2021-11-18,81,94,49.9,10.02,43,9.8,9.22
2021-11-19,58,86,29.4,10.34,26,9.77,9.23
2021-11-20,71,87,30.7,9.66,64,9.74,9.0
2021-11-21,77,94,40.0,9.52,89,9.71,7.27
2021-11-22,72,91,38.1,3.66,91,9.68,0.18
2021-11-23,51,68,19.1,9.62,18,9.66,9.26
2021-11-24,58,72,22.0,10.12,23,9.63,9.16
2021-11-25,64,77,31.4,7.93,79,9.6,9.07
2021-11-26,72,94,33.6,4.68,71,9.58,4.9
2021-11-27,53,61,20.2,9.24,47,9.55,8.29
2021-11-28,76,94,28.8,3.47,92,9.53,3.8
2021-11-29,67,83,26.8,8.49,38,9.51,9.02
2021-11-30,73,86,26.3,4.78,65,9.48,3.25
2021-12-01,70,83,30.2,8.72,81,9.46,8.9
2021-12-02,77,92,43.2,5.79,83,9.44,4.78
2021-12-03,57,72,27.6,7.92,42,9.42,8.96
2021-12-04,67,83,29.5,8.59,55,9.4,8.0
2021-12-05,64,83,27.9,8.34,90,9.38,8.15
2021-12-06,83,97,48.7,5.64,94,9.37,5.75
2021-12-07,54,67,23.0,8.15,84,9.35,8.8
2021-12-08,76,88,30.2,3.3,99,9.34,0.76
2021-12-09,64,79,22.9,6.94,61,9.32,7.56
2021-12-10,71,86,32.4,5.36,82,9.31,6.01
2021-12-11,90,99,50.7,2.11,100,9.3,0.0
2021-12-12,48,73,25.6,8.97,33,9.29,8.83
2021-12-13,50,60,24.5,7.97,36,9.28,8.1
2021-12-14,55,65,27.6,8.65,47,9.27,8.76
2021-12-15,77,96,36.0,7.28,88,9.26,7.69
2021-12-16,76,96,45.6,7.04,100,9.26,6.92
2021-12-17,52,75,35.0,8.1,91,9.25,8.37
2021-12-18,79,99,35.1,1.29,96,9.25,0.0
2021-12-19,68,98,28.2,6.55,70,9.24,6.19
2021-12-20,62,69,18.3,8.79,6,9.24,8.83
2021-12-21,73,87,26.4,6.49,69,9.24,7.02
2021-12-22,70,97,29.7,7.85,54,9.24,7.18
2021-12-23,56,72,17.7,7.05,56,9.25,7.68
2021-12-24,81,98,29.3,7.38,84,9.25,6.0
2021-12-25,95,99,40.4,1.94,92,9.25,0.0
2021-12-26,72,92,34.9,6.49,60,9.26,6.26
2021-12-27,74,95,26.6,2.06,90,9.26,0.0
2021-12-28,84,96,36.4,4.27,96,9.27,3.62
2021-12-29,90,95,39.1,3.16,100,9.28,0.41
2021-12-30,95,99,42.5,2.77,93,9.29,1.09
2021-12-31,96,100,46.6,3.24,100,9.3,0.0
2022-01-01,99,100,49.3,1.66,100,9.31,0.0
2022-01-02,88,100,45.5,2.22,100,9.32,0.0
2022-01-03,50,60,13.4,1.35,87,9.34,0.0
2022-01-04,51,76,10.5,9.21,26,9.35,9.17
2022-01-05,84,94,31.2,3.14,89,9.37,0.0
2022-01-06,65,93,23.8,8.49,83,9.38,7.97
2022-01-07,72,90,21.0,8.92,61,9.4,7.32
2022-01-08,71,80,13.1,10.0,9,9.42,9.26
2022-01-09,85,93,28.5,2.96,96,9.44,1.0
2022-01-10,55,89,14.6,9.92,37,9.46,9.21
2022-01-11,40,50,-1.6,10.0,7,9.48,8.93
2022-01-12,53,71,12.9,8.77,63,9.51,9.33
2022-01-13,74,90,25.7,8.22,92,9.53,6.98
2022-01-14,75,93,27.2,8.2,81,9.56,8.21
2022-01-15,36,60,-5.5,9.95,46,9.58,9.42
2022-01-16,57,95,6.0,5.54,56,9.61,3.82
2022-01-17,81,96,32.9,4.19,95,9.63,1.06
2022-01-18,57,76,16.3,7.9,51,9.66,8.62
2022-01-19,69,91,25.3,6.84,79,9.69,5.05
2022-01-20,69,95,23.9,6.04,85,9.72,4.9
2022-01-21,47,57,0.2,9.56,81,9.75,8.34
2022-01-22,50,73,3.5,11.24,41,9.78,9.62
2022-01-23,45,81,8.8,9.38,66,9.81,7.26
2022-01-24,72,86,21.5,7.56,91,9.84,7.16
2022-01-25,68,81,24.6,8.0,63,9.87,7.31
2022-01-26,50,67,5.7,11.72,0,9.91,9.73
2022-01-27,51,69,6.5,11.35,16,9.94,9.74
2022-01-28,69,87,20.8,4.06,100,9.98,0.0
2022-01-29,71,84,8.5,4.23,98,10.01,0.0
2022-01-30,63,77,3.5,12.68,28,10.05,9.79
2022-01-31,73,85,5.9,11.49,38,10.08,9.8
2022-02-01,76,87,13.5,12.62,31,10.12,9.82
2022-02-02,94,99,29.1,9.85,96,10.16,8.05
2022-02-03,98,100,41.1,2.11,100,10.2,0.0
2022-02-04,91,95,36.8,1.94,100,10.24,0.0
2022-02-05,54,83,9.7,12.8,42,10.27,9.0
2022-02-06,55,87,8.1,11.96,29,10.31,9.91
2022-02-07,87,96,28.7,2.31,96,10.35,0.0
2022-02-08,74,96,28.4,12.79,37,10.39,8.97
2022-02-09,68,87,23.0,13.19,1,10.43,9.99
2022-02-10,68,90,29.5,12.8,28,10.47,10.0
2022-02-11,65,86,28.3,13.69,17,10.51,10.0
2022-02-12,51,62,32.1,11.73,84,10.55,10.0
2022-02-13,72,84,23.9,3.22,100,10.59,0.0
2022-02-14,52,67,4.0,15.07,14,10.63,10.15
2022-02-15,43,59,2.2,14.99,6,10.68,10.22
2022-02-16,68,87,23.6,12.25,66,10.72,7.43
2022-02-17,74,87,44.0,8.6,100,10.76,5.56
2022-02-18,63,91,31.7,13.99,48,10.8,9.37
2022-02-19,53,78,13.5,10.07,29,10.85,7.44
2022-02-20,45,65,8.2,15.01,22,10.89,10.43
2022-02-21,68,91,27.2,14.9,29,10.93,10.51
2022-02-22,88,97,42.6,5.98,95,10.98,3.62
2022-02-23,74,94,46.9,10.6,88,11.02,6.9
2022-02-24,47,57,13.3,6.36,98,11.07,2.27
2022-02-25,77,98,26.8,5.47,82,11.11,3.64
2022-02-26,55,65,14.2,13.02,74,11.16,9.46
2022-02-27,52,70,18.4,16.76,20,11.2,10.75
2022-02-28,48,70,11.5,17.24,37,11.24,10.57
2022-03-01,70,84,26.7,8.03,91,11.29,3.37
2022-03-02,67,90,31.1,16.47,41,11.33,10.76
2022-03-03,55,90,21.3,17.46,50,11.38,10.75
2022-03-04,48,64,10.1,18.19,21,11.42,11.12
2022-03-05,62,76,22.3,12.11,94,11.47,7.78
2022-03-06,83,96,48.5,8.57,99,11.51,2.8
2022-03-07,73,95,54.0,11.78,97,11.56,7.43
2022-03-08,51,75,24.2,17.63,80,11.6,11.45
2022-03-09,87,100,32.0,1.6,100,11.65,0.0
2022-03-10,81,97,31.7,15.77,84,11.69,9.23
2022-03-11,76,97,32.4,18.44,28,11.74,11.59
2022-03-12,80,100,28.3,2.42,91,11.78,0.0
2022-03-13,47,65,9.9,18.75,53,11.83,10.74
2022-03-14,59,78,27.5,19.17,53,11.87,11.73
2022-03-15,62,72,36.6,16.72,78,11.92,10.65
2022-03-16,75,93,41.3,19.34,21,11.97,11.82
2022-03-17,96,99,45.9,5.45,95,12.01,0.43
2022-03-18,89,100,50.2,18.67,54,12.06,11.27
2022-03-19,90,100,51.7,12.93,81,12.1,10.0
2022-03-20,69,96,41.3,11.19,58,12.15,5.71
2022-03-21,46,65,29.1,19.7,30,12.19,11.97
2022-03-22,41,57,23.4,19.86,74,12.24,9.99
2022-03-23,58,86,26.5,11.64,99,12.28,5.87
2022-03-24,91,97,42.2,5.75,100,12.33,0.0
2022-03-25,72,98,39.6,16.92,76,12.37,9.96
2022-03-26,66,78,35.2,13.8,82,12.42,9.54
2022-03-27,55,69,24.2,13.19,56,12.46,6.57
2022-03-28,36,49,3.5,19.04,61,12.51,12.0
2022-03-29,43,54,10.2,21.1,25,12.55,12.0
2022-03-30,54,74,19.4,12.42,66,12.6,8.24
2022-03-31,81,95,49.8,8.9,93,12.65,2.04
2022-04-01,70,98,41.1,12.72,68,12.69,8.0
2022-04-02,54,89,26.4,23.15,50,12.74,12.0
2022-04-03,79,89,36.2,6.93,91,12.78,2.42
2022-04-04,58,75,30.6,17.36,65,12.83,10.26
2022-04-05,73,93,35.3,10.19,72,12.87,4.2
2022-04-06,88,97,44.9,7.86,100,12.92,1.89
2022-04-07,91,97,45.4,3.56,99,12.96,0.0
2022-04-08,68,100,41.3,22.74,40,13.0,12.08
2022-04-09,72,95,39.4,19.4,65,13.05,11.53
2022-04-10,56,76,29.3,15.85,69,13.09,9.29
2022-04-11,61,77,32.7,23.9,49,13.14,12.33
2022-04-12,69,88,44.6,17.92,50,13.18,8.11
2022-04-13,73,88,47.5,19.57,70,13.22,7.84
2022-04-14,70,88,56.5,20.07,89,13.26,9.91
2022-04-15,44,70,33.2,25.35,25,13.31,12.8
2022-04-16,58,82,41.5,14.62,94,13.35,4.23
2022-04-17,56,93,28.1,23.07,29,13.39,13.01
2022-04-18,65,87,31.5,16.1,65,13.44,7.26
2022-04-19,65,98,33.4,19.73,54,13.48,10.4
2022-04-20,52,90,29.5,26.15,23,13.52,13.24
2022-04-21,75,95,40.6,15.83,89,13.56,6.85
2022-04-22,60,92,40.7,26.19,26,13.61,13.19
2022-04-23,62,83,37.5,16.0,86,13.65,6.1
2022-04-24,64,89,39.5,23.41,38,13.69,13.33
2022-04-25,60,83,36.2,22.63,94,13.73,11.33
2022-04-26,85,97,50.4,6.47,100,13.77,0.0
2022-04-27,56,95,33.3,21.2,57,13.81,11.8
2022-04-28,40,61,21.1,26.9,23,13.85,12.97
2022-04-29,33,49,20.0,28.34,0,13.89,13.74
2022-04-30,42,67,27.8,28.02,9,13.93,13.77
2022-05-01,61,89,38.7,25.49,66,13.97,11.18
2022-05-02,86,95,49.5,7.36,90,14.01,1.09
2022-05-03,80,98,47.1,21.23,66,14.04,11.48
2022-05-04,86,97,51.7,11.3,88,14.08,3.2
2022-05-05,68,95,48.7,26.3,74,14.12,13.73
2022-05-06,88,95,51.0,3.87,100,14.15,0.0
2022-05-07,86,94,44.0,3.07,100,14.19,0.0
2022-05-08,57,71,34.5,11.16,98,14.23,3.45
2022-05-09,44,65,32.2,28.71,6,14.26,13.93
2022-05-10,39,50,31.5,27.51,14,14.3,12.0
2022-05-11,57,86,42.8,21.12,37,14.33,12.24
2022-05-12,84,99,55.1,14.13,72,14.37,6.24
2022-05-13,93,99,59.7,8.79,100,14.4,0.7
2022-05-14,95,100,61.4,10.55,100,14.43,1.39
2022-05-15,90,100,61.1,19.65,87,14.47,9.77
2022-05-16,88,98,62.8,19.65,65,14.5,9.01
2022-05-17,58,86,47.4,26.18,7,14.53,14.0
2022-05-18,54,72,43.7,27.2,61,14.56,13.0
2022-05-19,80,94,54.0,12.34,82,14.59,5.35
2022-05-20,88,99,58.2,19.71,78,14.62,9.29
2022-05-21,82,99,67.3,26.67,51,14.65,12.0
2022-05-22,73,89,67.5,25.11,53,14.67,14.0
2022-05-23,53,79,48.0,26.89,100,14.7,13.0
2022-05-24,69,89,50.7,16.88,98,14.73,7.02
2022-05-25,69,87,48.1,23.25,95,14.75,14.0
2022-05-26,77,93,53.1,24.36,89,14.78,13.43
2022-05-27,89,98,64.0,12.82,100,14.8,3.05
2022-05-28,84,98,63.4,18.22,76,14.82,12.09
2022-05-29,70,89,56.0,23.54,38,14.84,13.31
2022-05-30,74,96,62.5,27.66,60,14.87,14.0
2022-05-31,61,83,64.7,27.5,67,14.89,13.92
2022-06-01,79,91,58.2,22.3,99,14.91,10.79
2022-06-02,86,98,64.5,16.81,98,14.93,7.99
2022-06-03,78,97,61.8,21.09,89,14.94,12.0
2022-06-04,63,87,54.1,28.35,4,14.96,14.14
2022-06-05,52,71,46.7,29.35,30,14.98,14.14
2022-06-06,55,81,50.1,28.14,35,14.99,14.04
2022-06-07,67,83,56.2,21.1,87,15.01,10.14
2022-06-08,71,96,61.9,27.91,76,15.02,13.0
2022-06-09,72,98,62.3,23.77,55,15.03,12.0
2022-06-10,56,79,51.4,27.1,63,15.05,12.85
2022-06-11,62,89,54.3,15.4,80,15.06,6.91
2022-06-12,85,93,61.8,12.3,92,15.07,4.98
2022-06-13,76,99,65.1,24.16,60,15.07,14.0
2022-06-14,56,70,55.7,23.55,67,15.08,10.91
2022-06-15,67,90,58.9,27.08,71,15.09,14.0
2022-06-16,77,89,60.7,15.72,92,15.09,5.74
2022-06-17,62,93,61.4,25.08,37,15.1,14.04
2022-06-18,53,64,48.5,22.54,46,15.1,10.64
2022-06-19,42,59,39.2,27.82,24,15.1,14.04
2022-06-20,45,67,44.0,27.91,57,15.1,14.14
2022-06-21,56,75,51.4,14.14,100,15.1,5.37
2022-06-22,83,94,60.0,12.68,99,15.1,4.12
2022-06-23,78,95,59.4,16.71,83,15.1,11.44
2022-06-24,78,100,61.7,24.69,28,15.1,13.94
2022-06-25,66,92,61.7,28.98,12,15.09,14.0
2022-06-26,64,86,62.7,26.54,35,15.09,14.0
2022-06-27,76,90,66.3,11.54,84,15.08,4.06
2022-06-28,54,88,53.0,27.82,61,15.08,13.0
2022-06-29,62,89,58.0,27.54,33,15.07,14.0
2022-06-30,57,79,57.8,28.28,15,15.06,14.0
2022-07-01,67,93,66.0,24.91,43,15.05,14.0
2022-07-02,77,90,70.4,17.49,91,15.04,9.54
2022-07-03,60,98,59.1,23.48,49,15.03,9.0
2022-07-04,43,66,50.0,28.01,26,15.01,12.59
2022-07-05,64,89,61.9,19.15,89,15.0,7.99
2022-07-06,66,96,65.8,23.62,85,14.99,12.18
2022-07-07,66,88,62.3,16.4,87,14.97,9.58
2022-07-08,77,93,66.3,20.8,97,14.95,12.75
2022-07-09,65,98,61.7,25.14,92,14.94,13.43
2022-07-10,56,82,55.4,28.73,13,14.92,14.0
2022-07-11,64,92,59.0,27.17,6,14.9,14.0
2022-07-12,61,83,64.2,24.33,41,14.88,12.0
2022-07-13,60,87,63.8,24.64,51,14.86,13.89
2022-07-14,59,86,62.5,23.0,43,14.83,13.14
2022-07-15,58,94,59.2,23.25,24,14.81,14.0
2022-07-16,80,96,67.7,19.22,87,14.79,9.37
2022-07-17,80,96,68.5,20.37,81,14.76,10.46
2022-07-18,84,94,71.9,14.04,96,14.74,4.96
2022-07-19,65,91,66.6,25.84,44,14.71,13.87
2022-07-20,62,80,68.2,25.19,11,14.69,14.0
2022-07-21,68,88,71.3,21.79,24,14.66,13.99
2022-07-22,63,90,66.6,24.49,12,14.63,14.0
2022-07-23,60,81,66.2,27.19,43,14.61,14.0
2022-07-24,52,89,64.8,24.93,88,14.58,13.88
2022-07-25,74,88,71.9,15.01,73,14.55,8.99
2022-07-26,57,90,59.4,21.54,71,14.52,11.85
2022-07-27,64,87,61.4,22.09,62,14.49,10.87
2022-07-28,78,95,71.6,21.0,64,14.45,12.67
2022-07-29,64,83,65.7,13.33,91,14.42,7.02
2022-07-30,55,90,59.6,25.29,46,14.39,14.0
2022-07-31,64,87,62.4,20.46,67,14.35,10.55
2022-08-01,76,88,66.2,12.52,74,14.32,5.4
2022-08-02,65,86,66.4,23.77,31,14.29,14.0
2022-08-03,64,91,64.4,26.65,18,14.25,14.0
2022-08-04,67,93,68.3,24.54,19,14.21,13.99
2022-08-05,64,79,68.8,16.98,78,14.18,9.67
2022-08-06,71,95,71.0,21.94,58,14.14,13.67
2022-08-07,73,94,72.1,20.7,68,14.11,12.22
2022-08-08,65,87,71.5,22.9,47,14.07,13.91
2022-08-09,69,87,73.8,20.41,54,14.03,12.81
2022-08-10,69,87,67.7,18.42,52,14.0,12.93
2022-08-11,65,93,64.9,20.76,84,13.96,9.96
2022-08-12,47,70,53.5,24.76,42,13.92,13.17
2022-08-13,49,71,50.1,25.16,4,13.88,13.72
2022-08-14,56,78,54.5,22.35,49,13.84,13.66
2022-08-15,60,81,57.4,21.79,55,13.8,13.12
2022-08-16,62,92,57.8,23.5,71,13.76,13.04
2022-08-17,62,87,57.5,15.27,61,13.72,10.75
2022-08-18,56,93,55.0,22.27,13,13.68,13.42
2022-08-19,54,78,57.8,21.47,33,13.64,12.75
2022-08-20,61,80,63.4,21.21,40,13.6,13.1
2022-08-21,75,95,66.9,17.22,79,13.56,9.09
2022-08-22,88,96,69.4,12.18,95,13.52,5.14
2022-08-23,77,96,67.3,21.36,46,13.47,12.12
2022-08-24,60,87,60.8,22.81,10,13.43,12.74
2022-08-25,58,84,60.6,23.06,29,13.39,12.45
2022-08-26,73,83,67.3,18.84,50,13.35,11.37
2022-08-27,71,95,65.9,21.17,10,13.31,12.37
2022-08-28,81,95,68.6,15.17,54,13.26,9.49
2022-08-29,83,97,70.5,19.17,29,13.22,12.15
2022-08-30,81,98,70.9,19.48,47,13.18,11.97
2022-08-31,63,90,60.3,21.92,23,13.14,12.28
2022-09-01,47,66,52.5,23.33,5,13.09,12.3
2022-09-02,63,83,55.2,23.02,16,13.05,12.25
2022-09-03,73,94,61.7,19.51,75,13.01,9.98
2022-09-04,75,94,66.8,16.19,92,12.96,12.0
2022-09-05,80,95,68.8,14.56,100,12.92,6.29
2022-09-06,90,94,67.9,4.39,95,12.88,0.76
2022-09-07,82,93,62.8,7.74,100,12.83,1.59
2022-09-08,76,93,60.9,13.02,54,12.79,7.92
2022-09-09,72,94,58.0,22.1,0,12.74,12.05
2022-09-10,72,94,59.5,21.45,48,12.7,12.06
2022-09-11,81,96,63.4,6.3,100,12.65,0.6
2022-09-12,84,98,68.3,14.15,93,12.61,10.0
2022-09-13,83,97,67.2,12.47,70,12.56,8.82
2022-09-14,68,84,57.7,20.13,7,12.52,12.0
2022-09-15,62,81,52.4,21.45,4,12.48,12.0
2022-09-16,62,90,49.4,21.1,33,12.43,11.98
2022-09-17,73,86,57.8,18.5,54,12.39,11.95
2022-09-18,70,93,61.1,19.8,42,12.34,11.93
2022-09-19,71,90,62.8,17.26,51,12.3,9.75
2022-09-20,72,93,60.3,16.74,19,12.25,11.87
2022-09-21,74,90,59.7,18.78,38,12.21,11.76
2022-09-22,72,84,58.0,6.37,56,12.16,3.84
2022-09-23,54,66,39.0,20.07,4,12.12,11.79
2022-09-24,57,68,42.2,17.61,38,12.08,11.76
2022-09-25,70,86,52.8,9.51,75,12.03,3.57
2022-09-26,65,91,51.4,17.58,12,11.99,11.7
2022-09-27,56,69,45.8,16.79,56,11.94,10.22
2022-09-28,59,79,45.7,14.98,38,11.9,10.35
2022-09-29,63,80,46.0,18.13,48,11.85,10.74
2022-09-30,68,78,46.2,10.63,100,11.8,4.4
2022-10-01,82,90,52.6,6.42,100,11.76,2.04
2022-10-02,65,84,43.9,2.49,100,11.71,0.0
2022-10-03,67,87,40.1,3.39,100,11.67,0.0
2022-10-04,88,93,48.0,3.28,100,11.62,0.0
2022-10-05,90,96,54.2,5.08,88,11.58,0.32
2022-10-06,78,95,53.1,17.16,32,11.54,11.09
2022-10-07,73,92,53.5,16.0,40,11.49,10.94
2022-10-08,61,85,39.4,13.75,41,11.45,10.19
2022-10-09,64,87,39.0,16.6,6,11.4,10.91
2022-10-10,62,82,42.1,15.15,34,11.36,10.24
2022-10-11,75,92,47.9,16.19,0,11.32,10.87
2022-10-12,72,85,48.6,16.08,59,11.27,10.86
2022-10-13,88,96,59.5,6.02,100,11.23,2.57
2022-10-14,74,92,48.5,12.43,36,11.19,9.24
2022-10-15,73,90,47.2,15.72,5,11.14,10.8
2022-10-16,74,92,46.6,13.12,45,11.1,10.51
2022-10-17,79,93,51.4,9.74,97,11.05,8.33
2022-10-18,60,93,37.1,14.92,44,11.01,10.0
2022-10-19,60,81,33.0,12.45,21,10.97,10.13
2022-10-20,59,80,34.8,15.27,2,10.92,10.71
2022-10-21,65,83,38.6,15.01,0,10.88,10.69
2022-10-22,73,90,43.7,14.45,36,10.84,10.13
2022-10-23,82,91,49.9,4.06,100,10.8,0.0
2022-10-24,94,97,55.6,3.34,100,10.75,0.0
2022-10-25,96,100,63.2,6.21,93,10.71,5.5
2022-10-26,92,100,62.7,7.48,79,10.67,5.92
2022-10-27,63,86,44.5,13.66,2,10.63,10.32
2022-10-28,62,85,36.3,11.93,74,10.59,9.54
2022-10-29,72,88,39.5,13.82,8,10.55,10.3
2022-10-30,75,94,40.3,13.63,49,10.51,10.29
2022-10-31,84,95,51.1,7.59,96,10.47,6.52
2022-11-01,90,98,56.9,5.84,73,10.43,5.48
2022-11-02,75,92,50.7,12.59,1,10.39,10.0
2022-11-03,81,94,48.3,12.51,1,10.35,9.9
2022-11-04,89,100,53.4,10.74,59,10.31,9.46
2022-11-05,85,95,59.9,10.43,73,10.27,9.56
2022-11-06,81,88,61.7,6.2,75,10.23,5.0
2022-11-07,64,94,52.4,11.39,18,10.2,9.68
2022-11-08,47,64,30.8,12.02,11,10.16,9.67
2022-11-09,63,89,33.0,11.79,11,10.12,9.67
2022-11-10,82,94,46.6,11.13,19,10.08,9.62
2022-11-11,93,99,58.2,2.15,100,10.05,0.0
2022-11-12,80,96,58.3,9.99,58,10.01,9.36
2022-11-13,68,89,39.7,5.94,64,9.98,5.34
2022-11-14,56,71,25.9,11.25,3,9.94,9.47
2022-11-15,73,96,31.4,5.73,75,9.91,3.01
2022-11-16,77,97,37.9,7.49,88,9.88,6.8
2022-11-17,59,75,26.3,9.01,45,9.84,8.4
2022-11-18,57,80,23.0,10.4,24,9.81,9.32
2022-11-19,55,70,19.6,10.85,10,9.78,9.32
2022-11-20,49,80,14.9,10.58,8,9.75,9.33
2022-11-21,52,66,16.4,10.43,22,9.72,9.34
2022-11-22,59,67,26.5,10.16,1,9.69,9.25
2022-11-23,59,77,28.7,10.04,0,9.67,9.25
2022-11-24,81,88,35.9,9.64,37,9.64,9.16
2022-11-25,81,94,39.7,3.77,73,9.61,4.0
2022-11-26,59,70,31.8,9.66,32,9.59,9.16
2022-11-27,76,95,40.9,2.76,96,9.56,0.64
2022-11-28,69,86,39.4,7.6,41,9.53,6.95
2022-11-29,75,90,30.3,7.51,61,9.51,8.93
2022-11-30,85,93,41.9,0.97,92,9.49,0.0
2022-12-01,51,65,20.7,8.35,21,9.47,8.99
2022-12-02,70,83,25.9,9.32,13,9.44,8.98
2022-12-03,82,91,44.5,1.35,81,9.42,0.08
2022-12-04,60,85,25.8,9.08,20,9.4,7.85
2022-12-05,73,89,26.9,8.55,42,9.39,8.83
2022-12-06,92,100,45.0,1.01,100,9.37,0.0
2022-12-07,96,100,54.0,1.73,89,9.35,0.0
2022-12-08,74,94,39.8,5.83,68,9.34,6.53
2022-12-09,63,81,25.9,9.14,2,9.33,8.88
2022-12-10,63,74,22.8,8.85,35,9.31,8.76
2022-12-11,83,100,32.1,1.2,100,9.3,0.0
2022-12-12,80,93,28.0,7.49,48,9.29,7.83
2022-12-13,68,84,20.3,9.13,0,9.28,8.82
