period,value,is_imputed,prcp,snow,snwd,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,day_name,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1
2025-02-28,124313,0,0.0,0.0,0.0,41.0,51.0,58,84,27.4,16.91,46,11.26,10.05,0,0,4,Friday,46.0,4.0,0.0,48.2,0.0,1.8,49.0
2025-03-01,116852,0,0.0,0.0,0.0,27.0,64.0,52,63,27.2,14.01,48,11.3,8.44,1,0,5,Saturday,45.5,4.5,0.0,46.8,0.0,3.2,46.0
2025-03-02,128568,0,0.0,0.0,0.0,20.0,33.0,40,50,3.9,17.76,26,11.35,10.85,1,0,6,Sunday,26.5,23.5,0.0,39.3,0.0,10.7,45.5
2025-03-03,139878,0,0.0,0.0,0.0,23.0,39.0,44,59,9.3,16.84,26,11.39,10.94,0,0,0,Monday,31.0,19.0,0.0,34.3,0.0,15.7,26.5
2025-03-04,133459,0,0.0,0.0,0.0,34.0,52.0,60,71,27.3,14.15,33,11.44,9.32,0,0,1,Tuesday,43.0,7.0,0.0,33.5,0.0,16.5,31.0
2025-03-05,129854,0,1.71,0.0,0.0,42.0,54.0,81,97,43.5,4.67,84,11.48,0.23,0,0,2,Wednesday,48.0,2.0,0.0,40.7,0.0,9.3,43.0
2025-03-06,126880,0,0.0,0.0,0.0,36.0,55.0,70,97,38.9,15.76,72,11.53,9.0,0,0,3,Thursday,45.5,4.5,0.0,45.5,0.0,4.5,48.0
2025-03-07,129991,0,0.0,0.0,0.0,34.0,50.0,46,62,18.5,16.35,37,11.57,11.42,0,0,4,Friday,42.0,8.0,0.0,45.2,0.0,4.8,45.5
2025-03-08,119641,0,0.0,0.0,0.0,36.0,45.0,49,71,19.9,15.83,42,11.61,10.24,1,0,5,Saturday,40.5,9.5,0.0,42.7,0.0,7.3,42.0
2025-03-09,114224,0,0.0,0.0,0.0,32.0,53.0,53,69,22.4,14.91,24,11.66,11.51,1,0,6,Sunday,42.5,7.5,0.0,41.7,0.0,8.3,40.5
2025-03-10,123219,0,0.0,0.0,0.0,45.0,66.0,57,73,34.1,18.65,7,11.7,11.56,0,0,0,Monday,55.5,0.0,0.0,46.2,0.0,5.7,42.5
2025-03-11,121180,0,0.0,0.0,0.0,44.0,65.0,66,84,37.8,18.92,8,11.75,11.6,0,0,1,Tuesday,54.5,0.0,0.0,50.8,0.0,2.5,55.5
2025-03-12,122667,0,0.0,0.0,0.0,42.0,55.0,52,75,28.2,16.62,52,11.79,11.58,0,0,2,Wednesday,48.5,1.5,0.0,52.8,0.0,0.5,54.5
2025-03-13,124345,0,0.0,0.0,0.0,39.0,50.0,72,83,33.0,18.34,42,11.84,11.69,0,0,3,Thursday,44.5,5.5,0.0,49.2,0.0,2.3,48.5
2025-03-14,123000,0,0.0,0.0,0.0,40.0,57.0,77,92,36.1,18.92,50,11.89,11.74,0,0,4,Friday,48.5,1.5,0.0,47.2,0.0,2.8,44.5
2025-03-15,116401,0,0.0,0.0,0.0,41.0,49.0,92,98,41.7,6.77,100,11.93,0.4,1,0,5,Saturday,45.0,5.0,0.0,46.0,0.0,4.0,48.5
2025-03-16,113147,0,0.01,0.0,0.0,47.0,61.0,93,100,52.5,6.72,100,11.98,0.0,1,0,6,Sunday,54.0,0.0,0.0,49.2,0.0,2.2,45.0
2025-03-17,123262,0,0.92,0.0,0.0,37.0,59.0,80,98,46.1,5.96,87,12.02,0.08,0,0,0,Monday,48.0,2.0,0.0,49.0,0.0,2.3,54.0
2025-03-18,123481,0,0.0,0.0,0.0,35.0,61.0,53,69,27.6,20.72,7,12.07,11.89,0,0,1,Tuesday,48.0,2.0,0.0,50.0,0.0,1.3,48.0
2025-03-19,120561,0,0.0,0.0,0.0,43.0,63.0,66,84,35.3,20.27,37,12.12,11.88,0,0,2,Wednesday,53.0,0.0,0.0,49.7,0.0,1.3,48.0
2025-03-20,123221,0,1.06,0.0,0.0,42.0,52.0,94,98,44.6,8.29,100,12.16,0.49,0,0,3,Thursday,47.0,3.0,0.0,49.3,0.0,1.7,53.0
2025-03-21,122404,0,0.03,0.0,0.0,38.0,51.0,56,96,27.4,21.17,29,12.21,11.97,0,0,4,Friday,44.5,5.5,0.0,48.2,0.0,2.8,47.0
2025-03-22,112022,0,0.0,0.0,0.0,40.0,64.0,57,70,31.6,17.74,55,12.25,11.05,1,0,5,Saturday,52.0,0.0,0.0,47.8,0.0,2.8,44.5
2025-03-23,114056,0,0.0,0.0,0.0,31.0,48.0,51,71,20.4,21.54,45,12.3,11.25,1,0,6,Sunday,39.5,10.5,0.0,45.3,0.0,5.3,52.0
2025-03-24,127893,0,0.48,0.0,0.0,38.0,50.0,88,98,40.9,3.82,86,12.34,0.76,0,0,0,Monday,44.0,6.0,0.0,45.2,0.0,5.5,39.5
2025-03-25,121515,0,0.0,0.0,0.0,47.0,58.0,57,97,31.7,20.55,69,12.39,12.0,0,0,1,Tuesday,52.5,0.0,0.0,45.3,0.0,5.5,44.0
2025-03-26,123497,0,0.0,0.0,0.0,37.0,53.0,57,76,27.9,15.15,62,12.43,10.03,0,0,2,Wednesday,45.0,5.0,0.0,47.2,0.0,3.7,52.5
2025-03-27,124724,0,0.0,0.0,0.0,34.0,53.0,52,75,22.4,22.42,0,12.48,12.0,0,0,3,Thursday,43.5,6.5,0.0,47.0,0.0,3.8,45.0
2025-03-28,121114,0,0.03,0.0,0.0,46.0,63.0,56,76,34.3,16.25,80,12.52,9.36,0,0,4,Friday,54.5,0.0,0.0,47.7,0.0,3.8,43.5
2025-03-29,111190,0,0.0,0.0,0.0,43.0,81.0,70,91,49.1,18.24,64,12.57,11.32,1,0,5,Saturday,62.0,0.0,0.0,53.3,0.0,2.2,54.5
2025-03-30,111937,0,0.04,0.0,0.0,42.0,48.0,86,94,43.0,11.34,93,12.61,3.2,1,0,6,Sunday,45.0,5.0,0.0,53.8,0.0,1.7,62.0
2025-03-31,121348,0,1.24,0.0,0.0,45.0,73.0,86,97,56.3,14.64,95,12.66,8.44,0,0,0,Monday,59.0,0.0,0.0,55.3,0.0,1.7,45.0
2025-04-01,120568,0,0.08,0.0,0.0,41.0,58.0,58,94,32.7,23.01,38,12.7,12.0,0,0,1,Tuesday,49.5,0.5,0.0,51.2,0.0,1.8,59.0
2025-04-02,124319,0,0.0,0.0,0.0,37.0,49.0,60,86,26.8,20.37,81,12.75,9.99,0,0,2,Wednesday,43.0,7.0,0.0,50.5,0.0,2.5,49.5
2025-04-03,124965,0,0.05,0.0,0.0,44.0,73.0,85,91,53.9,7.56,100,12.79,1.08,0,0,3,Thursday,58.5,0.0,0.0,50.3,0.0,2.5,43.0
2025-04-04,120836,0,0.09,0.0,0.0,57.0,73.0,63,87,49.0,16.6,100,12.84,9.69,0,0,4,Friday,65.0,0.0,0.0,55.5,0.0,2.3,58.5
2025-04-05,112385,0,0.19,0.0,0.0,43.0,59.0,73,94,40.2,5.89,97,12.88,0.08,1,0,5,Saturday,51.0,0.0,0.0,58.2,0.0,0.0,65.0
2025-04-06,111365,0,0.76,0.0,0.0,43.0,56.0,76,97,41.6,9.63,100,12.93,1.58,1,0,6,Sunday,49.5,0.5,0.0,55.2,0.0,0.2,51.0
2025-04-07,126114,0,0.13,0.0,0.0,39.0,50.0,84,91,37.7,3.61,100,12.97,0.0,0,0,0,Monday,44.5,5.5,0.0,48.3,0.0,2.0,49.5
2025-04-08,124593,0,0.0,0.0,0.0,35.0,45.0,58,91,24.7,22.28,47,13.02,12.05,0,0,1,Tuesday,40.0,10.0,0.0,44.7,0.0,5.3,44.5
2025-04-09,126538,0,0.0,0.0,0.0,31.0,49.0,49,66,19.4,24.81,4,13.06,12.23,0,0,2,Wednesday,40.0,10.0,0.0,41.5,0.0,8.5,40.0
2025-04-10,125031,0,0.01,0.0,0.0,40.0,51.0,68,83,31.1,14.31,79,13.1,7.08,0,0,3,Thursday,45.5,4.5,0.0,41.8,0.0,8.2,40.0
2025-04-11,125921,0,0.41,0.0,0.0,40.0,46.0,86,96,37.8,5.35,100,13.15,0.07,0,0,4,Friday,43.0,7.0,0.0,42.8,0.0,7.2,45.5
2025-04-12,121060,0,0.63,0.0,0.0,36.0,40.0,88,100,35.6,4.62,100,13.19,0.0,1,0,5,Saturday,38.0,12.0,0.0,42.2,0.0,7.8,43.0
2025-04-13,113135,0,0.0,0.0,0.0,39.0,58.0,67,85,36.7,14.28,86,13.24,5.96,1,0,6,Sunday,48.5,1.5,0.0,43.2,0.0,6.8,38.0
2025-04-14,119372,0,0.07,0.0,0.0,48.0,66.0,64,75,39.0,15.09,78,13.28,8.59,0,0,0,Monday,57.0,0.0,0.0,47.8,0.0,4.5,48.5
2025-04-15,118493,0,0.01,0.0,0.0,48.0,69.0,67,92,43.6,13.91,64,13.32,7.23,0,0,1,Tuesday,58.5,0.0,0.0,54.7,0.0,0.5,57.0
2025-04-16,120731,0,0.0,0.0,0.0,44.0,50.0,55,67,30.0,13.61,73,13.36,7.37,0,0,2,Wednesday,47.0,3.0,0.0,54.2,0.0,1.0,58.5
2025-04-17,117844,0,0.0,0.0,0.0,42.0,64.0,54,74,31.4,25.98,2,13.41,13.01,0,0,3,Thursday,53.0,0.0,0.0,52.8,0.0,1.0,47.0
2025-04-18,112731,0,0.0,0.0,0.0,48.0,68.0,64,88,40.1,23.76,44,13.45,12.22,0,0,4,Friday,58.0,0.0,0.0,52.7,0.0,1.0,53.0
2025-04-19,110705,0,0.0,0.0,0.0,54.0,85.0,63,75,55.2,16.95,92,13.49,7.45,1,0,5,Saturday,69.5,0.0,4.5,60.2,1.5,0.0,58.0
2025-04-20,105506,0,0.0,0.0,0.0,55.0,73.0,53,75,41.4,25.11,89,13.53,12.13,1,0,6,Sunday,64.0,0.0,0.0,63.8,1.5,0.0,69.5
2025-04-21,115936,0,0.0,0.0,0.0,50.0,57.0,60,85,36.2,11.47,99,13.57,3.95,0,0,0,Monday,53.5,0.0,0.0,62.3,1.5,0.0,64.0
2025-04-22,119855,0,0.0,0.0,0.0,53.0,82.0,64,97,48.7,25.41,50,13.62,12.75,0,0,1,Tuesday,67.5,0.0,2.5,61.7,0.8,0.0,53.5
2025-04-23,118275,0,0.0,0.0,0.0,54.0,76.0,44,75,38.9,25.47,62,13.66,13.29,0,0,2,Wednesday,65.0,0.0,0.0,62.0,0.8,0.0,67.5
2025-04-24,120123,0,0.0,0.0,0.0,56.0,77.0,39,63,39.2,25.73,36,13.7,13.22,0,0,3,Thursday,66.5,0.0,1.5,66.3,1.3,0.0,65.0
2025-04-25,121004,0,0.0,0.0,0.0,60.0,77.0,47,76,45.0,22.05,90,13.74,11.38,0,0,4,Friday,68.5,0.0,3.5,66.7,1.7,0.0,66.5
2025-04-26,114466,0,0.82,0.0,0.0,53.0,74.0,84,94,59.5,6.67,94,13.78,0.25,1,0,5,Saturday,63.5,0.0,0.0,66.2,1.7,0.0,68.5
2025-04-27,104430,0,0.0,0.0,0.0,48.0,59.0,53,64,35.8,16.1,57,13.82,10.95,1,0,6,Sunday,53.5,0.0,0.0,61.8,1.2,0.0,63.5
2025-04-28,116337,0,0.0,0.0,0.0,51.0,76.0,42,60,36.2,27.28,10,13.86,13.71,0,0,0,Monday,63.5,0.0,0.0,60.2,0.0,0.0,53.5
2025-04-29,119517,0,0.0,0.0,0.0,56.0,79.0,44,64,43.9,26.03,57,13.9,13.04,0,0,1,Tuesday,67.5,0.0,2.5,61.5,0.8,0.0,63.5
2025-04-30,122936,0,0.0,0.0,0.0,59.0,73.0,41,75,41.7,26.54,71,13.94,11.78,0,0,2,Wednesday,66.0,0.0,1.0,65.7,1.2,0.0,67.5
2025-05-01,117885,0,0.0,0.0,0.0,52.0,71.0,40,57,35.0,26.09,72,13.98,13.75,0,0,3,Thursday,61.5,0.0,0.0,65.0,1.2,0.0,66.0
2025-05-02,126382,0,0.0,0.0,0.0,57.0,84.0,62,96,55.4,20.84,81,14.02,12.54,0,0,4,Friday,70.5,0.0,5.5,66.0,2.2,0.0,61.5
2025-05-03,124931,0,0.95,0.0,0.0,63.0,85.0,66,87,59.9,22.3,83,14.06,12.92,1,0,5,Saturday,74.0,0.0,9.0,68.7,4.8,0.0,70.5
2025-05-04,119015,0,0.15,0.0,0.0,60.0,69.0,87,97,59.9,10.15,99,14.09,3.71,1,0,6,Sunday,64.5,0.0,0.0,69.7,4.8,0.0,74.0
2025-05-05,126087,0,0.74,0.0,0.0,57.0,61.0,95,99,59.0,8.29,100,14.13,0.0,0,0,0,Monday,59.0,0.0,0.0,65.8,3.0,0.0,64.5
2025-05-06,123091,0,0.24,0.0,0.0,57.0,64.0,91,97,58.2,13.02,85,14.17,6.63,0,0,1,Tuesday,60.5,0.0,0.0,61.3,0.0,0.0,59.0
2025-05-07,122733,0,0.02,0.0,0.0,55.0,74.0,68,87,52.2,20.84,60,14.2,11.12,0,0,2,Wednesday,64.5,0.0,0.0,61.3,0.0,0.0,60.5
2025-05-08,127167,0,0.0,0.0,0.0,60.0,78.0,77,89,56.7,23.55,63,14.24,13.35,0,0,3,Thursday,69.0,0.0,4.0,64.7,1.3,0.0,64.5
2025-05-09,122058,0,0.69,0.0,0.0,51.0,60.0,90,99,54.0,7.08,95,14.27,0.37,0,0,4,Friday,55.5,0.0,0.0,63.0,1.3,0.0,69.0
2025-05-10,108490,0,0.0,0.0,0.0,50.0,72.0,63,85,45.6,22.2,50,14.31,11.95,1,0,5,Saturday,61.0,0.0,0.0,61.8,1.3,0.0,55.5
2025-05-11,110675,0,0.0,0.0,0.0,58.0,77.0,61,81,48.6,27.89,29,14.34,13.97,1,0,6,Sunday,67.5,0.0,2.5,61.3,0.8,0.0,61.0
2025-05-12,122303,0,0.0,0.0,0.0,57.0,72.0,62,78,46.9,27.79,57,14.37,13.05,0,0,0,Monday,64.5,0.0,0.0,64.3,0.8,0.0,67.5
2025-05-13,126915,0,0.16,0.0,0.0,58.0,69.0,85,95,58.2,8.83,100,14.41,0.4,0,0,1,Tuesday,63.5,0.0,0.0,65.2,0.8,0.0,64.5
2025-05-14,124548,0,1.22,0.0,0.0,56.0,62.0,91,96,58.4,9.05,99,14.44,2.45,0,0,2,Wednesday,59.0,0.0,0.0,62.3,0.0,0.0,63.5
2025-05-15,126488,0,0.0,0.0,0.0,59.0,69.0,90,99,61.9,16.57,93,14.47,9.56,0,0,3,Thursday,64.0,0.0,0.0,62.2,0.0,0.0,59.0
2025-05-16,128714,0,0.11,0.0,0.0,61.0,72.0,92,100,62.4,14.09,100,14.5,2.83,0,0,4,Friday,66.5,0.0,1.5,63.2,0.5,0.0,64.0
2025-05-17,124344,0,0.0,0.0,0.0,63.0,82.0,79,100,63.2,21.5,65,14.54,11.12,1,0,5,Saturday,72.5,0.0,7.5,67.7,3.0,0.0,66.5
2025-05-18,115976,0,0.0,0.0,0.0,61.0,73.0,61,77,51.6,22.21,28,14.57,13.96,1,0,6,Sunday,67.0,0.0,2.0,68.7,3.7,0.0,72.5
2025-05-19,121522,0,0.0,0.0,0.0,51.0,69.0,57,72,44.0,27.31,22,14.6,14.0,0,0,0,Monday,60.0,0.0,0.0,66.5,3.2,0.0,67.0
2025-05-20,117473,0,0.0,0.0,0.0,49.0,67.0,58,70,41.0,22.42,37,14.63,12.04,0,0,1,Tuesday,58.0,0.0,0.0,61.7,0.7,0.0,60.0
2025-05-21,118992,0,0.09,0.0,0.0,49.0,59.0,74,80,45.5,6.31,100,14.65,0.0,0,0,2,Wednesday,54.0,0.0,0.0,57.3,0.0,0.0,58.0
2025-05-22,118919,0,0.9,0.0,0.0,48.0,51.0,87,94,46.8,6.49,100,14.68,0.0,0,0,3,Thursday,49.5,0.5,0.0,53.8,0.0,0.2,54.0
2025-05-23,116114,0,0.26,0.0,0.0,47.0,63.0,78,90,46.3,13.61,78,14.71,7.04,0,0,4,Friday,55.0,0.0,0.0,52.8,0.0,0.2,49.5
2025-05-24,104717,0,0.0,0.0,0.0,48.0,64.0,68,86,44.9,20.0,46,14.73,12.51,1,0,5,Saturday,56.0,0.0,0.0,53.5,0.0,0.2,55.0
2025-05-25,102086,0,0.0,0.0,0.0,52.0,66.0,64,82,45.7,19.59,58,14.76,12.66,1,0,6,Sunday,59.0,0.0,0.0,56.7,0.0,0.0,56.0
2025-05-26,106014,0,0.0,0.0,0.0,52.0,73.0,62,83,46.9,25.48,17,14.78,14.0,0,1,0,Monday,62.5,0.0,0.0,59.2,0.0,0.0,59.0
2025-05-27,121983,0,0.0,0.0,0.0,57.0,74.0,59,88,48.4,21.94,91,14.81,9.39,0,0,1,Tuesday,65.5,0.0,0.5,62.3,0.2,0.0,62.5
2025-05-28,120406,0,0.49,0.0,0.0,52.0,65.0,66,95,48.0,9.6,100,14.83,0.49,0,0,2,Wednesday,58.5,0.0,0.0,62.2,0.2,0.0,65.5
2025-05-29,120828,0,0.1,0.0,0.0,55.0,67.0,85,98,57.4,13.66,98,14.85,3.99,0,0,3,Thursday,61.0,0.0,0.0,61.7,0.2,0.0,58.5
2025-05-30,125112,0,0.0,0.0,0.0,62.0,75.0,85,99,61.2,17.13,93,14.87,7.56,0,0,4,Friday,68.5,0.0,3.5,62.7,1.2,0.0,61.0
2025-05-31,111781,0,0.46,0.0,0.0,53.0,67.0,79,99,53.9,19.03,88,14.89,9.71,1,0,5,Saturday,60.0,0.0,0.0,63.2,1.2,0.0,68.5
2025-06-01,105414,0,0.0,0.0,0.0,50.0,66.0,59,76,42.9,20.94,56,14.91,12.33,1,0,6,Sunday,58.0,0.0,0.0,62.2,1.2,0.0,60.0
2025-06-02,118081,0,0.0,0.0,0.0,53.0,71.0,61,84,46.1,25.5,29,14.93,13.65,0,0,0,Monday,62.0,0.0,0.0,60.0,0.0,0.0,58.0
2025-06-03,124438,0,0.0,0.0,0.0,56.0,79.0,56,88,47.7,29.7,3,14.95,14.05,0,0,1,Tuesday,67.5,0.0,2.5,62.5,0.8,0.0,62.0
2025-06-04,135370,0,0.0,0.0,0.0,62.0,83.0,56,76,54.4,29.24,32,14.97,14.04,0,0,2,Wednesday,72.5,0.0,7.5,67.3,3.3,0.0,67.5
2025-06-05,155171,0,0.0,0.0,0.0,70.0,87.0,55,81,62.0,24.23,73,14.98,13.25,0,0,3,Thursday,78.5,0.0,13.5,72.8,7.8,0.0,72.5
2025-06-06,163674,0,0.02,0.0,0.0,71.0,84.0,60,81,64.2,24.21,69,15.0,12.79,0,0,4,Friday,77.5,0.0,12.5,76.2,11.2,0.0,78.5
2025-06-07,146003,0,0.7,0.0,0.0,66.0,76.0,77,89,65.5,12.91,92,15.01,4.6,1,0,5,Saturday,71.0,0.0,6.0,75.7,10.7,0.0,77.5
2025-06-08,129797,0,0.0,0.0,0.0,63.0,76.0,80,93,60.9,18.51,100,15.02,7.07,1,0,6,Sunday,69.5,0.0,4.5,72.7,7.7,0.0,71.0
2025-06-09,132373,0,0.01,0.0,0.0,62.0,64.0,88,94,60.0,9.51,100,15.04,0.81,0,0,0,Monday,63.0,0.0,0.0,67.8,3.5,0.0,69.5
2025-06-10,135361,0,0.4,0.0,0.0,62.0,73.0,85,98,63.1,12.26,89,15.05,6.18,0,0,1,Tuesday,67.5,0.0,2.5,66.7,2.3,0.0,63.0
2025-06-11,145591,0,0.0,0.0,0.0,65.0,81.0,61,92,57.4,26.69,8,15.06,14.03,0,0,2,Wednesday,73.0,0.0,8.0,67.8,3.5,0.0,67.5
2025-06-12,162527,0,0.0,0.0,0.0,70.0,87.0,54,74,59.4,27.97,37,15.07,13.77,0,0,3,Thursday,78.5,0.0,13.5,73.0,8.0,0.0,73.0
2025-06-13,150301,0,0.0,0.0,0.0,67.0,78.0,43,67,49.7,24.66,99,15.08,12.88,0,0,4,Friday,72.5,0.0,7.5,74.7,9.7,0.0,78.5
2025-06-14,123122,0,0.23,0.0,0.0,59.0,68.0,73,84,55.4,7.76,100,15.08,0.0,1,0,5,Saturday,63.5,0.0,0.0,71.5,7.0,0.0,72.5
2025-06-15,112305,0,0.03,0.0,0.0,59.0,64.0,82,93,56.6,7.89,100,15.09,0.03,1,0,6,Sunday,61.5,0.0,0.0,65.8,2.5,0.0,63.5
2025-06-16,125975,0,0.15,0.0,0.0,60.0,69.0,85,94,59.6,7.47,100,15.09,2.0,0,0,0,Monday,64.5,0.0,0.0,63.2,0.0,0.0,61.5
2025-06-17,129939,0,0.02,0.0,0.0,62.0,67.0,91,98,63.4,8.21,100,15.1,0.02,0,0,1,Tuesday,64.5,0.0,0.0,63.5,0.0,0.0,64.5
2025-06-18,145154,0,0.03,0.0,0.0,65.0,84.0,91,98,68.4,13.38,100,15.1,3.79,0,0,2,Wednesday,74.5,0.0,9.5,67.8,3.2,0.0,64.5
2025-06-19,164136,0,0.65,0.0,0.0,70.0,88.0,82,99,71.5,24.13,50,15.1,13.0,0,1,3,Thursday,79.0,0.0,14.0,72.7,7.8,0.0,74.5
2025-06-20,155298,0,0.0,0.0,0.0,67.0,82.0,62,87,59.8,27.14,33,15.1,13.73,0,0,4,Friday,74.5,0.0,9.5,76.0,11.0,0.0,79.0
2025-06-21,154490,0,0.0,0.0,0.0,72.0,86.0,58,83,61.9,27.23,37,15.1,14.04,1,0,5,Saturday,79.0,0.0,14.0,77.5,12.5,0.0,74.5
2025-06-22,166019,0,0.1,0.0,0.0,71.0,88.0,63,77,68.9,15.94,92,15.1,8.55,1,0,6,Sunday,79.5,0.0,14.5,77.7,12.7,0.0,79.0
2025-06-23,212749,0,0.0,0.0,0.0,80.0,96.0,61,88,73.0,27.52,53,15.1,14.0,0,0,0,Monday,88.0,0.0,23.0,82.2,17.2,0.0,79.5
2025-06-24,225312,0,0.0,0.0,0.0,81.0,99.0,43,65,65.2,28.39,8,15.1,14.05,0,0,1,Tuesday,90.0,0.0,25.0,85.8,20.8,0.0,88.0
2025-06-25,229325,0,0.0,0.0,0.0,81.0,96.0,47,62,66.9,26.81,33,15.09,13.06,0,0,2,Wednesday,88.5,0.0,23.5,88.8,23.8,0.0,90.0
2025-06-26,182257,0,0.0,0.0,0.0,66.0,85.0,61,72,62.7,20.89,62,15.09,12.66,0,0,3,Thursday,75.5,0.0,10.5,84.7,19.7,0.0,88.5
2025-06-27,141689,0,0.07,0.0,0.0,62.0,72.0,62,78,54.2,12.93,75,15.08,4.77,0,0,4,Friday,67.0,0.0,2.0,77.0,12.0,0.0,75.5
2025-06-28,142830,0,0.05,0.0,0.0,63.0,83.0,75,91,65.9,18.21,89,15.07,9.74,1,0,5,Saturday,73.0,0.0,8.0,71.8,6.8,0.0,67.0
2025-06-29,170642,0,0.0,0.0,0.0,77.0,89.0,65,94,67.4,26.71,59,15.07,14.0,1,0,6,Sunday,83.0,0.0,18.0,74.3,9.3,0.0,73.0
2025-06-30,189393,0,0.0,0.0,0.0,71.0,90.0,58,79,64.9,24.98,71,15.06,13.86,0,0,0,Monday,80.5,0.0,15.5,78.8,13.8,0.0,83.0
2025-07-01,192891,0,0.43,0.0,0.0,72.0,89.0,79,96,72.9,17.9,97,15.05,8.0,0,0,1,Tuesday,80.5,0.0,15.5,81.3,16.3,0.0,80.5
2025-07-02,179985,0,0.03,0.0,0.0,71.0,84.0,80,96,70.3,18.37,83,15.03,8.61,0,0,2,Wednesday,77.5,0.0,12.5,79.5,14.5,0.0,80.5
2025-07-03,176397,0,0.0,0.0,0.0,69.0,88.0,66,90,64.2,26.29,19,15.02,14.0,0,0,3,Thursday,78.5,0.0,13.5,78.8,13.8,0.0,77.5
2025-07-04,145526,0,0.0,0.0,0.0,67.0,83.0,55,77,56.1,29.34,2,15.01,14.0,0,1,4,Friday,75.0,0.0,10.0,77.0,12.0,0.0,78.5
2025-07-05,148963,0,0.0,0.0,0.0,68.0,84.0,52,82,57.2,28.18,40,15.0,14.0,1,0,5,Saturday,76.0,0.0,11.0,76.5,11.5,0.0,75.0
2025-07-06,161911,0,0.0,0.0,0.0,72.0,87.0,51,76,60.9,28.17,40,14.98,14.0,1,0,6,Sunday,79.5,0.0,14.5,76.8,11.8,0.0,76.0
2025-07-07,194399,0,0.0,0.0,0.0,76.0,87.0,75,89,72.2,19.85,60,14.97,9.35,0,0,0,Monday,81.5,0.0,16.5,79.0,14.0,0.0,79.5
2025-07-08,205336,0,0.09,0.0,0.0,73.0,93.0,76,95,72.7,21.77,55,14.95,10.99,0,0,1,Tuesday,83.0,0.0,18.0,81.3,16.3,0.0,81.5
2025-07-09,200050,0,0.05,0.0,0.0,73.0,90.0,74,94,70.7,25.53,40,14.93,13.54,0,0,2,Wednesday,81.5,0.0,16.5,82.0,17.0,0.0,83.0
2025-07-10,184139,0,0.18,0.0,0.0,70.0,84.0,82,94,69.9,13.13,98,14.91,5.82,0,0,3,Thursday,77.0,0.0,12.0,80.5,15.5,0.0,81.5
2025-07-11,181568,0,0.0,0.0,0.0,73.0,84.0,82,98,70.5,23.92,43,14.89,13.56,0,0,4,Friday,78.5,0.0,13.5,79.0,14.0,0.0,77.0
2025-07-12,168248,0,0.0,0.0,0.0,74.0,83.0,81,97,70.5,22.99,76,14.87,12.0,1,0,5,Saturday,78.5,0.0,13.5,78.0,13.0,0.0,78.5
2025-07-13,164300,0,0.0,0.0,0.0,71.0,83.0,76,90,69.1,17.12,82,14.85,9.01,1,0,6,Sunday,77.0,0.0,12.0,78.0,13.0,0.0,78.5
2025-07-14,190918,0,2.64,0.0,0.0,73.0,85.0,84,97,72.6,18.39,84,14.83,10.52,0,0,0,Monday,79.0,0.0,14.0,78.2,13.2,0.0,77.0
2025-07-15,190418,0,0.0,0.0,0.0,72.0,86.0,85,98,73.3,23.75,50,14.81,13.68,0,0,1,Tuesday,79.0,0.0,14.0,78.3,13.3,0.0,79.0
2025-07-16,203650,0,0.0,0.0,0.0,77.0,87.0,82,97,73.7,24.26,43,14.78,12.89,0,0,2,Wednesday,82.0,0.0,17.0,80.0,15.0,0.0,79.0
2025-07-17,205418,0,0.0,0.0,0.0,75.0,90.0,76,97,73.4,21.12,67,14.76,11.02,0,0,3,Thursday,82.5,0.0,17.5,81.2,16.2,0.0,82.0
2025-07-18,179961,0,0.0,0.0,0.0,73.0,82.0,51,71,58.8,24.6,60,14.73,14.0,0,0,4,Friday,77.5,0.0,12.5,80.7,15.7,0.0,82.5
2025-07-19,160063,0,0.0,0.0,0.0,69.0,81.0,58,81,61.3,17.05,52,14.71,10.52,1,0,5,Saturday,75.0,0.0,10.0,78.3,13.3,0.0,77.5
2025-07-20,175740,0,0.0,0.0,0.0,75.0,88.0,68,93,69.2,22.82,68,14.68,11.89,1,0,6,Sunday,81.5,0.0,16.5,78.0,13.0,0.0,75.0
2025-07-21,182756,0,0.0,0.0,0.0,71.0,85.0,51,79,58.0,25.69,16,14.65,14.0,0,0,0,Monday,78.0,0.0,13.0,78.2,13.2,0.0,81.5
2025-07-22,161494,0,0.0,0.0,0.0,67.0,81.0,47,63,52.7,21.82,36,14.62,12.05,0,0,1,Tuesday,74.0,0.0,9.0,77.8,12.8,0.0,78.0
2025-07-23,164089,0,0.0,0.0,0.0,69.0,80.0,58,81,58.8,19.99,54,14.6,11.64,0,0,2,Wednesday,74.5,0.0,9.5,75.5,10.5,0.0,74.0
2025-07-24,173495,0,0.0,0.0,0.0,70.0,87.0,58,74,62.5,20.96,79,14.57,12.65,0,0,3,Thursday,78.5,0.0,13.5,75.7,10.7,0.0,74.5
2025-07-25,194196,0,0.01,0.0,0.0,76.0,95.0,66,78,71.1,22.37,37,14.54,12.64,0,0,4,Friday,85.5,0.0,20.5,79.5,14.5,0.0,78.5
2025-07-26,167192,0,0.0,0.0,0.0,74.0,85.0,60,85,63.0,22.98,85,14.51,11.52,1,0,5,Saturday,79.5,0.0,14.5,81.2,16.2,0.0,85.5
