period,value,target,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
2021-08-03,143955,144567.0,145959.0,132174.0,129226.0,181143.0,178188.0,157758.0,178255.0,192243.0,178006.0,154421.57142857142,163388.43333333332
2021-08-04,144567,149371.0,143955.0,145959.0,132174.0,170345.0,172786.0,169728.0,190084.0,173030.0,192243.0,149109.0,164242.46666666667
2021-08-05,149371,163006.0,144567.0,143955.0,145959.0,164946.0,157731.0,183799.0,184239.0,175850.0,173030.0,145426.42857142858,164360.06666666668
2021-08-06,163006,154929.0,149371.0,144567.0,143955.0,157158.0,153539.0,198095.0,172232.0,165168.0,175850.0,143201.42857142858,163397.26666666666
2021-08-07,154929,139597.0,163006.0,149371.0,144567.0,129226.0,144541.0,181974.0,152105.0,156931.0,165168.0,144036.85714285713,162494.66666666666
2021-08-08,139597,158928.0,154929.0,163006.0,149371.0,132174.0,150491.0,163541.0,146754.0,149407.0,156931.0,147708.7142857143,161517.66666666666
2021-08-09,158928,171450.0,139597.0,154929.0,163006.0,145959.0,181389.0,167678.0,176422.0,158993.0,149407.0,148769.14285714287,160429.83333333334
2021-08-10,171450,187093.0,158928.0,139597.0,154929.0,143955.0,181143.0,178188.0,157758.0,192624.0,158993.0,150621.85714285713,160657.26666666666
2021-08-11,187093,195957.0,171450.0,158928.0,139597.0,144567.0,170345.0,172786.0,169728.0,196654.0,192624.0,154549.7142857143,161480.46666666667
2021-08-12,195957,202936.0,187093.0,171450.0,158928.0,149371.0,164946.0,157731.0,183799.0,194976.0,196654.0,160624.85714285713,161836.16666666666
2021-08-13,202936,185433.0,195957.0,187093.0,171450.0,163006.0,157158.0,153539.0,198095.0,176561.0,194976.0,167280.0,163109.46666666667
2021-08-14,185433,153218.0,202936.0,195957.0,187093.0,154929.0,129226.0,144541.0,181974.0,173737.0,176561.0,172984.2857142857,164216.4
2021-08-15,153218,165007.0,185433.0,202936.0,195957.0,139597.0,132174.0,150491.0,163541.0,149644.0,173737.0,177342.0,164270.86666666667
2021-08-16,165007,166593.0,153218.0,185433.0,202936.0,158928.0,145959.0,181389.0,167678.0,132458.0,149644.0,179287.85714285713,162774.96666666667
2021-08-17,166593,177119.0,165007.0,153218.0,185433.0,171450.0,143955.0,181143.0,178188.0,146349.0,132458.0,180156.2857142857,162209.4
2021-08-18,177119,186082.0,166593.0,165007.0,153218.0,187093.0,144567.0,170345.0,172786.0,151335.0,146349.0,179462.42857142858,162311.13333333333
2021-08-19,186082,175365.0,177119.0,166593.0,165007.0,195957.0,149371.0,164946.0,157731.0,148208.0,151335.0,178037.57142857142,162625.83333333334
2021-08-20,175365,162279.0,186082.0,177119.0,166593.0,202936.0,163006.0,157158.0,153539.0,143655.0,148208.0,176626.85714285713,162888.96666666667
2021-08-21,162279,151885.0,175365.0,186082.0,177119.0,185433.0,154929.0,129226.0,144541.0,155925.0,143655.0,172688.14285714287,162974.93333333332
2021-08-22,151885,168032.0,162279.0,175365.0,186082.0,153218.0,139597.0,132174.0,150491.0,159428.0,155925.0,169380.42857142858,163126.53333333333
2021-08-23,168032,181545.0,151885.0,162279.0,175365.0,165007.0,158928.0,145959.0,181389.0,161737.0,159428.0,169190.0,163071.4
2021-08-24,181545,189996.0,168032.0,151885.0,162279.0,166593.0,171450.0,143955.0,181143.0,187477.0,161737.0,169622.14285714287,163854.43333333332
2021-08-25,189996,202186.0,181545.0,168032.0,151885.0,177119.0,187093.0,144567.0,170345.0,186000.0,187477.0,171758.14285714287,164889.56666666668
2021-08-26,202186,201023.0,189996.0,181545.0,168032.0,186082.0,195957.0,149371.0,164946.0,152877.0,186000.0,173597.7142857143,165176.46666666667
2021-08-27,201023,154176.0,202186.0,189996.0,181545.0,175365.0,202936.0,163006.0,157158.0,169235.0,152877.0,175898.2857142857,165877.9
2021-08-28,154176,136489.0,201023.0,202186.0,189996.0,162279.0,185433.0,154929.0,129226.0,169728.0,169235.0,179563.7142857143,166900.5
2021-08-29,136489,175220.0,154176.0,201023.0,202186.0,151885.0,153218.0,139597.0,132174.0,157366.0,169728.0,178406.14285714287,166541.5
2021-08-30,175220,176635.0,136489.0,154176.0,201023.0,168032.0,165007.0,158928.0,145959.0,136586.0,157366.0,176206.7142857143,165852.53333333333
2021-08-31,176635,159108.0,175220.0,136489.0,154176.0,181545.0,166593.0,171450.0,143955.0,142345.0,136586.0,177233.57142857142,167385.66666666666
2021-09-01,159108,135740.0,176635.0,175220.0,136489.0,189996.0,177119.0,187093.0,144567.0,148628.0,142345.0,176532.14285714287,168867.7
2021-09-02,135740,131258.0,159108.0,176635.0,175220.0,202186.0,186082.0,195957.0,149371.0,159644.0,148628.0,172119.57142857142,169306.0
2021-09-03,131258,125285.0,135740.0,159108.0,176635.0,201023.0,175365.0,202936.0,163006.0,165090.0,159644.0,162627.2857142857,169032.16666666666
2021-09-04,125285,128107.0,131258.0,135740.0,159108.0,154176.0,162279.0,185433.0,154929.0,164625.0,165090.0,152660.85714285713,168588.53333333333
2021-09-05,128107,138924.0,125285.0,131258.0,135740.0,136489.0,151885.0,153218.0,139597.0,135671.0,164625.0,148533.57142857142,167785.66666666666
2021-09-06,138924,149054.0,128107.0,125285.0,131258.0,175220.0,168032.0,165007.0,158928.0,134051.0,135671.0,147336.14285714287,166622.36666666667
2021-09-07,149054,163652.0,138924.0,128107.0,125285.0,176635.0,181545.0,166593.0,171450.0,139862.0,134051.0,142151.0,166088.86666666667
2021-09-08,163652,156434.0,149054.0,138924.0,128107.0,159108.0,189996.0,177119.0,187093.0,160943.0,139862.0,138210.85714285713,166404.1
2021-09-09,156434,139917.0,163652.0,149054.0,138924.0,135740.0,202186.0,186082.0,195957.0,163131.0,160943.0,138860.0,166561.56666666668
2021-09-10,139917,127733.0,156434.0,163652.0,149054.0,131258.0,201023.0,175365.0,202936.0,173525.0,163131.0,141816.2857142857,166061.03333333333
2021-09-11,127733,138482.0,139917.0,156434.0,163652.0,125285.0,154176.0,162279.0,185433.0,156396.0,173525.0,143053.2857142857,164488.5
2021-09-12,138482,170347.0,127733.0,139917.0,156434.0,128107.0,136489.0,151885.0,153218.0,123692.0,156396.0,143403.0,162214.36666666667
2021-09-13,170347,162684.0,138482.0,127733.0,139917.0,138924.0,175220.0,168032.0,165007.0,125168.0,123692.0,144885.14285714287,160065.9
2021-09-14,162684,176961.0,170347.0,138482.0,127733.0,149054.0,176635.0,181545.0,166593.0,140333.0,125168.0,149374.14285714287,159563.03333333333
2021-09-15,176961,160157.0,162684.0,170347.0,138482.0,163652.0,159108.0,189996.0,177119.0,120318.0,140333.0,151321.2857142857,159878.56666666668
2021-09-16,160157,156474.0,176961.0,162684.0,170347.0,156434.0,135740.0,202186.0,186082.0,122745.0,120318.0,153222.57142857142,160277.03333333333
2021-09-17,156474,149956.0,160157.0,176961.0,162684.0,139917.0,131258.0,201023.0,175365.0,132433.0,122745.0,153754.42857142858,160062.5
2021-09-18,149956,134734.0,156474.0,160157.0,176961.0,127733.0,125285.0,154176.0,162279.0,126466.0,132433.0,156119.7142857143,159374.33333333334
2021-09-19,134734,143830.0,149956.0,156474.0,160157.0,138482.0,128107.0,136489.0,151885.0,104631.0,126466.0,159294.42857142858,158170.13333333333
2021-09-20,143830,144080.0,134734.0,149956.0,156474.0,170347.0,138924.0,175220.0,168032.0,102087.0,104631.0,158759.0,156815.76666666666
2021-09-21,144080,161347.0,143830.0,134734.0,149956.0,162684.0,149054.0,176635.0,181545.0,113299.0,102087.0,154970.85714285713,156200.8
2021-09-22,161347,163865.0,144080.0,143830.0,134734.0,176961.0,163652.0,159108.0,189996.0,115339.0,113299.0,152313.14285714287,155940.63333333333
2021-09-23,163865,136329.0,161347.0,144080.0,143830.0,160157.0,156434.0,135740.0,202186.0,122567.0,115339.0,150082.57142857142,155717.8
2021-09-24,136329,122402.0,163865.0,161347.0,144080.0,156474.0,139917.0,131258.0,201023.0,126418.0,122567.0,150612.2857142857,155128.46666666667
2021-09-25,122402,117189.0,136329.0,163865.0,161347.0,149956.0,127733.0,125285.0,154176.0,130336.0,126418.0,147734.42857142858,153339.56666666668
2021-09-26,117189,133727.0,122402.0,136329.0,163865.0,134734.0,138482.0,128107.0,136489.0,121738.0,130336.0,143798.14285714287,150680.1
2021-09-27,133727,136749.0,117189.0,122402.0,136329.0,143830.0,170347.0,138924.0,175220.0,128592.0,121738.0,141291.7142857143,147885.63333333333
2021-09-28,136749,123112.0,133727.0,117189.0,122402.0,144080.0,162684.0,149054.0,176635.0,143996.0,128592.0,139848.42857142858,147204.0
2021-09-29,123112,120583.0,136749.0,133727.0,117189.0,161347.0,176961.0,163652.0,159108.0,144392.0,143996.0,138801.14285714287,147212.66666666666
2021-09-30,120583,118461.0,123112.0,136749.0,133727.0,163865.0,160157.0,156434.0,135740.0,130746.0,144392.0,133339.0,145475.73333333334
2021-10-01,118461,113157.0,120583.0,123112.0,136749.0,136329.0,156474.0,139917.0,131258.0,124448.0,130746.0,127155.85714285714,143607.33333333334
2021-10-02,113157,120008.0,118461.0,120583.0,123112.0,122402.0,149956.0,127733.0,125285.0,119364.0,124448.0,124603.28571428571,142252.43333333332
2021-10-03,120008,138989.0,113157.0,118461.0,120583.0,117189.0,134734.0,138482.0,128107.0,106734.0,119364.0,123282.57142857143,141499.66666666666
2021-10-04,138989,126645.0,120008.0,113157.0,118461.0,133727.0,143830.0,170347.0,138924.0,105318.0,106734.0,123685.28571428571,141124.66666666666
2021-10-05,126645,127627.0,138989.0,120008.0,113157.0,136749.0,144080.0,162684.0,149054.0,117408.0,105318.0,124437.0,141581.46666666667
2021-10-06,127627,132754.0,126645.0,138989.0,120008.0,123112.0,161347.0,176961.0,163652.0,118881.0,117408.0,122993.57142857143,141532.73333333334
2021-10-07,132754,134616.0,127627.0,126645.0,138989.0,120583.0,163865.0,160157.0,156434.0,121276.0,118881.0,123638.57142857143,141156.16666666666
2021-10-08,134616,116687.0,132754.0,127627.0,126645.0,118461.0,136329.0,156474.0,139917.0,115797.0,121276.0,125377.28571428571,140612.83333333334
2021-10-09,116687,113337.0,134616.0,132754.0,127627.0,113157.0,122402.0,149956.0,127733.0,115621.0,115797.0,127685.14285714286,139644.96666666667
2021-10-10,113337,123650.0,116687.0,134616.0,132754.0,120008.0,117189.0,134734.0,138482.0,109591.0,115621.0,128189.42857142857,138320.06666666668
2021-10-11,123650,128455.0,113337.0,116687.0,134616.0,138989.0,133727.0,143830.0,170347.0,109203.0,109591.0,127236.42857142857,137434.06666666668
2021-10-12,128455,130421.0,123650.0,113337.0,116687.0,126645.0,136749.0,144080.0,162684.0,115034.0,109203.0,125045.14285714286,137297.96666666667
2021-10-13,130421,134765.0,128455.0,123650.0,113337.0,127627.0,123112.0,161347.0,176961.0,117329.0,115034.0,125303.71428571429,136963.73333333334
2021-10-14,134765,138700.0,130421.0,128455.0,123650.0,132754.0,120583.0,163865.0,160157.0,116042.0,117329.0,125702.85714285714,135632.86666666667
2021-10-15,138700,127522.0,134765.0,130421.0,128455.0,134616.0,118461.0,136329.0,156474.0,118942.0,116042.0,125990.14285714286,134702.23333333334
2021-10-16,127522,109050.0,138700.0,134765.0,130421.0,116687.0,113157.0,122402.0,149956.0,119472.0,118942.0,126573.57142857143,133426.86666666667
2021-10-17,109050,117306.0,127522.0,138700.0,134765.0,113337.0,120008.0,117189.0,134734.0,106085.0,119472.0,128121.42857142857,132339.03333333333
2021-10-18,117306,118891.0,109050.0,127522.0,138700.0,123650.0,138989.0,133727.0,143830.0,104650.0,106085.0,127509.0,130758.23333333334
2021-10-19,118891,122707.0,117306.0,109050.0,127522.0,128455.0,126645.0,136749.0,144080.0,116323.0,104650.0,126602.71428571429,129669.9
2021-10-20,122707,126201.0,118891.0,117306.0,109050.0,130421.0,127627.0,123112.0,161347.0,120125.0,116323.0,125236.42857142857,129141.8
2021-10-21,126201,124472.0,122707.0,118891.0,117306.0,134765.0,132754.0,120583.0,163865.0,122147.0,120125.0,124134.42857142857,128437.7
2021-10-22,124472,108488.0,126201.0,122707.0,118891.0,138700.0,134616.0,118461.0,136329.0,125364.0,122147.0,122911.0,127841.73333333334
2021-10-23,108488,105809.0,124472.0,126201.0,122707.0,127522.0,116687.0,113157.0,122402.0,123335.0,125364.0,120878.42857142857,126612.56666666667
2021-10-24,105809,124399.0,108488.0,124472.0,126201.0,109050.0,113337.0,120008.0,117189.0,110835.0,123335.0,118159.28571428571,124766.66666666667
2021-10-25,124399,122736.0,105809.0,108488.0,124472.0,117306.0,123650.0,138989.0,133727.0,105630.0,110835.0,117696.28571428571,123749.33333333333
2021-10-26,122736,119791.0,124399.0,105809.0,108488.0,118891.0,128455.0,126645.0,136749.0,118637.0,105630.0,118709.57142857143,123815.9
2021-10-27,119791,118554.0,122736.0,124399.0,105809.0,122707.0,130421.0,127627.0,123112.0,117580.0,118637.0,119258.85714285714,124000.8
2021-10-28,118554,117986.0,119791.0,122736.0,124399.0,126201.0,134765.0,132754.0,120583.0,118593.0,117580.0,118842.28571428571,123536.26666666666
2021-10-29,117986,111022.0,118554.0,119791.0,122736.0,124472.0,138700.0,134616.0,118461.0,120202.0,118593.0,117749.85714285714,122929.76666666666
2021-10-30,111022,107613.0,117986.0,118554.0,119791.0,108488.0,127522.0,116687.0,113157.0,122224.0,120202.0,116823.28571428571,122758.9
2021-10-31,107613,116568.0,111022.0,117986.0,118554.0,105809.0,109050.0,113337.0,120008.0,112805.0,122224.0,117185.28571428571,122440.2
2021-11-01,116568,118536.0,107613.0,111022.0,117986.0,124399.0,117306.0,123650.0,138989.0,114855.0,112805.0,117443.0,122078.6
2021-11-02,118536,120557.0,116568.0,107613.0,111022.0,122736.0,118891.0,128455.0,126645.0,123419.0,114855.0,116324.28571428571,122192.3
2021-11-03,120557,122026.0,118536.0,116568.0,107613.0,119791.0,122707.0,130421.0,127627.0,122065.0,123419.0,115724.28571428571,122143.23333333334
2021-11-04,122026,122425.0,120557.0,118536.0,116568.0,118554.0,126201.0,134765.0,132754.0,120534.0,122065.0,115833.71428571429,121528.83333333333
2021-11-05,122425,111253.0,122026.0,120557.0,118536.0,117986.0,124472.0,138700.0,134616.0,118616.0,120534.0,116329.71428571429,121374.86666666667
2021-11-06,111253,115399.0,122425.0,122026.0,120557.0,111022.0,108488.0,127522.0,116687.0,117652.0,118616.0,116963.85714285714,121201.46666666666
2021-11-07,115399,119783.0,111253.0,122425.0,122026.0,107613.0,105809.0,109050.0,113337.0,108576.0,117652.0,116996.85714285714,120484.76666666666
2021-11-08,119783,121457.0,115399.0,111253.0,122425.0,116568.0,124399.0,117306.0,123650.0,107166.0,108576.0,118109.14285714286,119844.2
2021-11-09,121457,120398.0,119783.0,115399.0,111253.0,118536.0,122736.0,118891.0,128455.0,119150.0,107166.0,118568.42857142857,119947.4
2021-11-10,120398,118862.0,121457.0,119783.0,115399.0,120557.0,119791.0,122707.0,130421.0,121202.0,119150.0,118985.71428571429,120218.06666666667
2021-11-11,118862,122015.0,120398.0,121457.0,119783.0,122026.0,118554.0,126201.0,134765.0,122832.0,121202.0,118963.0,120109.66666666667
2021-11-12,122015,111370.0,118862.0,120398.0,121457.0,122425.0,117986.0,124472.0,138700.0,121526.0,122832.0,118511.0,119789.9
2021-11-13,111370,111389.0,122015.0,118862.0,120398.0,111253.0,111022.0,108488.0,127522.0,119467.0,121526.0,118452.42857142857,119509.7
2021-11-14,111389,125413.0,111370.0,122015.0,118862.0,115399.0,107613.0,105809.0,109050.0,109822.0,119467.0,118469.14285714286,118729.86666666667
2021-11-15,125413,126053.0,111389.0,111370.0,122015.0,119783.0,116568.0,124399.0,117306.0,109321.0,109822.0,117896.28571428571,117819.5
2021-11-16,126053,124707.0,125413.0,111389.0,111370.0,121457.0,118536.0,122736.0,118891.0,118680.0,109321.0,118700.57142857143,117749.2
2021-11-17,124707,122628.0,126053.0,125413.0,111389.0,120398.0,120557.0,119791.0,122707.0,122273.0,118680.0,119357.14285714286,118315.96666666666
2021-11-18,122628,123628.0,124707.0,126053.0,125413.0,118862.0,122026.0,118554.0,126201.0,128163.0,122273.0,119972.71428571429,118562.66666666667
2021-11-19,123628,115831.0,122628.0,124707.0,126053.0,122015.0,122425.0,117986.0,124472.0,126776.0,128163.0,120510.71428571429,118687.23333333334
2021-11-20,115831,112537.0,123628.0,122628.0,124707.0,111370.0,111253.0,111022.0,108488.0,120227.0,126776.0,120741.14285714286,118717.93333333333
2021-11-21,112537,124473.0,115831.0,123628.0,122628.0,111389.0,115399.0,107613.0,105809.0,108928.0,120227.0,121378.42857142857,118372.26666666666
2021-11-22,124473,129289.0,112537.0,115831.0,123628.0,125413.0,119783.0,116568.0,124399.0,109824.0,108928.0,121542.42857142857,117974.43333333333
2021-11-23,129289,128530.0,124473.0,112537.0,115831.0,126053.0,121457.0,118536.0,122736.0,119483.0,109824.0,121408.14285714286,118507.26666666666
