lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,tmin_fc,tmax_fc,tavg_fc,dew_point_fc,rh_mean_fc,rh_max_fc,prcp_fc,snow_fc,snwd_fc,solar_rad_fc,cloud_cover_fc,sunshine_hours_fc,hdd_fc,cdd_fc,tavg_3day_fc,cdd_3day_fc,hdd_3day_fc,is_weekend_next,is_holiday_next,daylight_hours_next,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,doy_sin_1,doy_cos_1,doy_sin_2,doy_cos_2
126400,135154.0,139314.0,143862.0,137365.0,119972.0,122924.0,119817.0,141638.0,139935.0,138914.2857142857,133113.6,38.0,46.0,42.0,31.4,75.0,93.0,0.0,0.0,0.0,7.73,33.0,8.74,8.0,0.0,43.5,0.0,6.5,1.0,0.0,9.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4324994021339788,0.901634220265486,0.7799125224167177,0.6258885343075018
122177,126400.0,135154.0,139314.0,126410.0,116201.0,123997.0,120531.0,134276.0,141638.0,137347.85714285713,132927.56666666668,37.0,45.0,41.0,27.7,67.0,85.0,0.0,0.0,0.0,5.6,56.0,5.63,9.0,0.0,42.5,0.0,7.5,0.0,0.0,9.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44794493940789115,0.8940611451454876,0.8009803309782905,0.5986906625177214
136627,122177.0,126400.0,135154.0,142280.0,132956.0,138154.0,134843.0,127404.0,134276.0,136743.14285714287,132683.4,37.0,43.0,40.0,25.4,63.0,82.0,0.0,0.0,0.0,6.11,71.0,3.26,10.0,0.0,41.0,0.0,9.0,0.0,0.0,9.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4632579225674917,0.88622350294858,0.8211001178128892,0.5707841943569036
136552,136627.0,122177.0,126400.0,148015.0,134513.0,136907.0,131905.0,145347.0,127404.0,135935.57142857142,133243.73333333334,31.0,41.0,36.0,19.7,59.0,78.0,0.0,0.0,0.0,11.55,22.0,9.75,14.0,0.0,39.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4784338202547012,0.8781236129591848,0.8402480696078469,0.5422021592729844
138459,136552.0,136627.0,122177.0,143862.0,132082.0,140076.0,124168.0,146703.0,145347.0,134298.0,133777.76666666666,25.0,38.0,31.5,18.4,67.0,90.0,0.0,0.0,0.0,10.61,51.0,9.47,18.5,0.0,35.8,0.0,14.2,0.0,0.0,10.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49346814167723735,0.8697638720650646,0.8584015232918917,0.512978386299228
140924,138459.0,136552.0,136627.0,139314.0,134558.0,144582.0,135759.0,153858.0,146703.0,133526.14285714287,133898.3,33.0,44.0,38.5,30.8,83.0,95.0,0.02,0.0,0.0,5.77,82.0,4.19,11.5,0.0,35.3,0.0,14.7,0.0,0.0,10.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687
137659,140924.0,138459.0,136552.0,135154.0,144695.0,137402.0,133483.0,166578.0,153858.0,133756.14285714287,134198.93333333332,37.0,43.0,40.0,34.8,94.0,99.0,0.0,0.0,0.0,3.43,86.0,0.0,10.0,0.0,36.7,0.0,13.3,1.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5230943033491326,0.8522748088519838,0.8916401947968874,0.45274469960737107
125498,137659.0,140924.0,138459.0,126400.0,137365.0,119972.0,122924.0,163256.0,166578.0,134114.0,134648.63333333333,35.0,45.0,40.0,31.8,84.0,100.0,0.07,0.0,0.0,6.28,90.0,3.25,10.0,0.0,39.5,0.0,10.5,1.0,0.0,10.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5376773767406141,0.8431506618282,0.9066860720977985,0.4218060770826634
122930,125498.0,137659.0,140924.0,122177.0,126410.0,116201.0,123997.0,145804.0,163256.0,133985.14285714287,134306.6,37.0,57.0,47.0,34.6,77.0,100.0,0.0,0.0,0.0,11.33,43.0,9.79,3.0,0.0,42.3,0.0,7.7,0.0,0.0,10.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5521013427459208,0.8337770129585915,0.9206588168102428,0.3903682146763026
133021,122930.0,125498.0,137659.0,136627.0,142280.0,132956.0,138154.0,131390.0,145804.0,134092.7142857143,133954.83333333334,43.0,61.0,52.0,42.2,90.0,97.0,0.0,0.0,0.0,4.53,96.0,2.22,0.0,0.0,46.3,0.0,4.3,0.0,0.0,10.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5663619330814524,0.8241566360566663,0.9335418911179212,0.35846832151248087
