prcp,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1,lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
0.19,52.0,67.0,74,92,48.5,12.43,36,11.19,9.24,0,0,4,59.5,0.0,0.0,61.5,0.0,0.0,61.5,118562,125333.0,120438.0,119315.0,123565.0,116138.0,117836.0,131992.0,134765.0,130421.0,116402.4,124835.3
0.0,50.0,68.0,73,90,47.2,15.72,5,11.14,10.8,1,0,5,59.0,0.0,0.0,60.0,0.0,0.0,59.5,108069,118562.0,125333.0,120438.0,106905.0,108767.0,106856.0,126203.0,138700.0,134765.0,115687.7,123758.3
0.0,52.0,64.0,74,92,46.6,13.12,45,11.1,10.51,1,0,6,58.0,0.0,0.0,58.8,0.0,0.0,59.0,106318,108069.0,118562.0,125333.0,104858.0,106977.0,110245.0,136914.0,127522.0,138700.0,115854.0,122656.2
0.14,53.0,66.0,79,93,51.4,9.74,97,11.05,8.33,0,0,0,59.5,0.0,0.0,58.8,0.0,0.0,58.0,119413,106318.0,108069.0,118562.0,114403.0,119768.0,123806.0,159023.0,109050.0,127522.0,116062.6,121800.4
0.0,46.0,56.0,60,93,37.1,14.92,44,11.01,10.0,0,0,1,51.0,0.0,0.0,56.2,0.0,0.0,59.5,117200,119413.0,106318.0,108069.0,119315.0,122825.0,122666.0,153148.0,117306.0,109050.0,116778.3,121574.1
0.0,42.0,54.0,60,81,33.0,12.45,21,10.97,10.13,0,0,2,48.0,2.0,0.0,52.8,0.0,0.7,51.0,119012,117200.0,119413.0,106318.0,120438.0,119801.0,121113.0,149092.0,118891.0,117306.0,116476.1,120917.0
0.0,44.0,58.0,59,80,34.8,15.27,2,10.92,10.71,0,0,3,51.0,0.0,0.0,50.0,0.0,0.7,48.0,119482,119012.0,117200.0,119413.0,125333.0,121185.0,119435.0,144449.0,122707.0,118891.0,116272.4,119583.3
0.0,46.0,62.0,65,83,38.6,15.01,0,10.88,10.69,0,0,4,54.0,0.0,0.0,51.0,0.0,0.7,51.0,118483,119482.0,119012.0,117200.0,118562.0,123565.0,116138.0,117836.0,126201.0,122707.0,115436.6,118461.1
0.0,49.0,66.0,73,90,43.7,14.45,36,10.84,10.13,1,0,5,57.5,0.0,0.0,54.2,0.0,0.0,54.0,108405,118483.0,119482.0,119012.0,108069.0,106905.0,108767.0,106856.0,124472.0,126201.0,115425.3,117440.8
0.02,54.0,61.0,82,91,49.9,4.06,100,10.8,0.0,1,0,6,57.5,0.0,0.0,56.3,0.0,0.0,57.5,108050,108405.0,118483.0,119482.0,106318.0,104858.0,106977.0,110245.0,108488.0,124472.0,115473.3,116239.3
0.52,55.0,61.0,94,97,55.6,3.34,100,10.75,0.0,0,0,0,58.0,0.0,0.0,57.7,0.0,0.0,57.5,120832,108050.0,108405.0,118483.0,119413.0,114403.0,119768.0,123806.0,105809.0,108488.0,115720.7,115913.1
0.0,61.0,70.0,96,100,63.2,6.21,93,10.71,5.5,0,0,1,65.5,0.0,0.5,60.3,0.2,0.0,58.0,125770,120832.0,108050.0,108405.0,117200.0,119315.0,122825.0,122666.0,124399.0,105809.0,115923.4,116379.0
0.0,60.0,72.0,92,100,62.7,7.48,79,10.67,5.92,0,0,2,66.0,0.0,1.0,63.2,0.5,0.0,65.5,127535,125770.0,120832.0,108050.0,119012.0,120438.0,119801.0,121113.0,122736.0,124399.0,117147.7,116896.5
0.0,52.0,65.0,63,86,44.5,13.66,2,10.63,10.32,0,0,3,58.5,0.0,0.0,63.3,0.5,0.0,66.0,120506,127535.0,125770.0,120832.0,119482.0,125333.0,121185.0,119435.0,119791.0,122736.0,118365.3,117020.8
0.0,45.0,56.0,62,85,36.3,11.93,74,10.59,9.54,0,0,4,50.5,0.0,0.0,58.3,0.3,0.0,58.5,118282,120506.0,127535.0,125770.0,118483.0,118562.0,123565.0,116138.0,118554.0,119791.0,118511.6,116948.8
0.0,43.0,58.0,72,88,39.5,13.82,8,10.55,10.3,1,0,5,50.5,0.0,0.0,53.2,0.0,0.0,50.5,109029,118282.0,120506.0,127535.0,108405.0,108069.0,106905.0,108767.0,117986.0,118554.0,118482.9,116854.4
0.0,43.0,63.0,75,94,40.3,13.63,49,10.51,10.29,1,0,6,53.0,0.0,0.0,51.3,0.0,0.0,50.5,107416,109029.0,118282.0,120506.0,108050.0,106318.0,104858.0,106977.0,111022.0,117986.0,118572.0,116507.5
0.1,51.0,65.0,84,95,51.1,7.59,96,10.47,6.52,0,0,0,58.0,0.0,0.0,53.8,0.0,0.0,53.0,119039,107416.0,109029.0,118282.0,120832.0,119413.0,114403.0,119768.0,107613.0,111022.0,118481.4,116216.8
0.08,59.0,67.0,90,98,56.9,5.84,73,10.43,5.48,0,0,1,63.0,0.0,0.0,58.0,0.0,0.0,58.0,122214,119039.0,107416.0,109029.0,125770.0,117200.0,119315.0,122825.0,116568.0,107613.0,118225.3,116559.2
0.0,54.0,70.0,75,92,50.7,12.59,1,10.39,10.0,0,0,2,62.0,0.0,0.0,61.0,0.0,0.0,63.0,120546,122214.0,119039.0,107416.0,127535.0,119012.0,120438.0,119801.0,118536.0,116568.0,117717.3,117067.1
0.0,52.0,67.0,81,94,48.3,12.51,1,10.35,9.9,0,0,3,59.5,0.0,0.0,61.5,0.0,0.0,62.0,120005,120546.0,122214.0,119039.0,120506.0,119482.0,125333.0,121185.0,120557.0,118536.0,116718.9,117093.0
0.0,53.0,70.0,89,100,53.4,10.74,59,10.31,9.46,0,0,4,61.5,0.0,0.0,61.0,0.0,0.0,59.5,121075,120005.0,120546.0,122214.0,118282.0,118483.0,118562.0,123565.0,122026.0,120557.0,116647.3,116999.0
0.0,64.0,76.0,85,95,59.9,10.43,73,10.27,9.56,1,0,5,70.0,0.0,5.0,63.7,1.7,0.0,61.5,115378,121075.0,120005.0,120546.0,109029.0,108405.0,108069.0,106905.0,122425.0,122026.0,117046.3,117041.5
0.0,66.0,75.0,81,88,61.7,6.2,75,10.23,5.0,1,0,6,70.5,0.0,5.5,67.3,3.5,0.0,70.0,120723,115378.0,121075.0,120005.0,107416.0,108050.0,106318.0,104858.0,111253.0,122425.0,117953.3,116847.9
0.0,54.0,77.0,64,94,52.4,11.39,18,10.2,9.68,0,0,0,65.5,0.0,0.5,68.7,3.7,0.0,70.5,129388,120723.0,115378.0,121075.0,119039.0,120832.0,119413.0,114403.0,115399.0,111253.0,119854.3,116753.2
0.0,47.0,58.0,47,64,30.8,12.02,11,10.16,9.67,0,0,1,52.5,0.0,0.0,62.8,2.0,0.0,65.5,118595,129388.0,120723.0,115378.0,122214.0,125770.0,117200.0,119315.0,119783.0,115399.0,121332.7,117502.6
0.0,40.0,53.0,63,89,33.0,11.79,11,10.12,9.67,0,0,2,46.5,3.5,0.0,54.8,0.2,1.2,52.5,120670,118595.0,129388.0,120723.0,120546.0,127535.0,119012.0,120438.0,121457.0,119783.0,120815.7,117960.5
0.0,47.0,66.0,82,94,46.6,11.13,19,10.08,9.62,0,0,3,56.5,0.0,0.0,51.8,0.0,1.2,46.5,120580,120670.0,118595.0,129388.0,120005.0,120506.0,119482.0,125333.0,120398.0,121457.0,120833.4,118169.4
0.89,59.0,68.0,93,99,58.2,2.15,100,10.05,0.0,0,1,4,63.5,0.0,0.0,55.5,0.0,1.2,56.5,122084,120580.0,120670.0,118595.0,121075.0,118282.0,118483.0,118562.0,118862.0,120398.0,120915.6,118211.6
0.08,60.0,69.0,80,96,58.3,9.99,58,10.01,9.36,1,0,5,64.5,0.0,0.0,61.5,0.0,0.0,63.5,113611,122084.0,120580.0,120670.0,115378.0,109029.0,108405.0,108069.0,122015.0,118862.0,121059.7,118266.5
0.04,41.0,61.0,68,89,39.7,5.94,64,9.98,5.34,1,0,6,51.0,0.0,0.0,59.7,0.0,0.0,64.5,108614,113611.0,122084.0,120580.0,120723.0,107416.0,108050.0,106318.0,111370.0,122015.0,120807.3,117875.7
0.0,37.0,45.0,56,71,25.9,11.25,3,9.94,9.47,0,0,0,41.0,9.0,0.0,52.2,0.0,3.0,51.0,122342,108614.0,113611.0,122084.0,129388.0,119039.0,120832.0,119413.0,111389.0,111370.0,119077.4,117544.1
0.56,35.0,46.0,73,96,31.4,5.73,75,9.91,3.01,0,0,1,40.5,9.5,0.0,44.2,0.0,6.2,41.0,126704,122342.0,108614.0,113611.0,118595.0,122214.0,125770.0,117200.0,125413.0,111389.0,118070.9,118019.9
0.28,39.0,50.0,77,97,37.9,7.49,88,9.88,6.8,0,0,2,44.5,5.5,0.0,42.0,0.0,8.0,40.5,125824,126704.0,122342.0,108614.0,120670.0,120546.0,127535.0,119012.0,126053.0,125413.0,119229.3,118699.4
0.0,37.0,46.0,59,75,26.3,9.01,45,9.84,8.4,0,0,3,41.5,8.5,0.0,42.2,0.0,7.8,44.5,127120,125824.0,126704.0,122342.0,120580.0,120005.0,120506.0,119482.0,124707.0,126053.0,119965.6,118913.1
0.0,34.0,44.0,57,80,23.0,10.4,24,9.81,9.32,0,0,4,39.0,11.0,0.0,41.7,0.0,8.3,41.5,127603,127120.0,125824.0,126704.0,122084.0,121075.0,118282.0,118483.0,122628.0,124707.0,120899.9,119243.8
0.0,31.0,40.0,55,70,19.6,10.85,10,9.78,9.32,1,0,5,35.5,14.5,0.0,38.7,0.0,11.3,39.0,119887,127603.0,127120.0,125824.0,113611.0,115378.0,109029.0,108405.0,123628.0,122628.0,121688.3,119530.2
0.0,30.0,40.0,49,80,14.9,10.58,8,9.75,9.33,1,0,6,35.0,15.0,0.0,36.5,0.0,13.5,35.5,121080,119887.0,127603.0,127120.0,108614.0,120723.0,107416.0,108050.0,115831.0,123628.0,122584.9,119543.7
0.0,27.0,41.0,52,66,16.4,10.43,22,9.72,9.34,0,0,0,34.0,16.0,0.0,34.8,0.0,15.2,35.0,133852,121080.0,119887.0,127603.0,122342.0,129388.0,119039.0,120832.0,112537.0,115831.0,124365.7,119630.2
0.0,37.0,51.0,59,67,26.5,10.16,1,9.69,9.25,0,0,1,44.0,6.0,0.0,37.7,0.0,12.3,34.0,128798,133852.0,121080.0,119887.0,126704.0,118595.0,122214.0,125770.0,124473.0,112537.0,126010.0,120478.5
0.0,42.0,55.0,59,77,28.7,10.04,0,9.67,9.25,0,0,2,48.5,1.5,0.0,42.2,0.0,7.8,44.0,124175,128798.0,133852.0,121080.0,125824.0,120670.0,120546.0,127535.0,129289.0,124473.0,126309.1,121170.1
0.0,40.0,54.0,81,88,35.9,9.64,37,9.64,9.16,0,1,3,47.0,3.0,0.0,46.5,0.0,3.5,48.5,111890,124175.0,128798.0,133852.0,127120.0,120580.0,120005.0,120506.0,128530.0,129289.0,126073.6,121281.5
0.02,46.0,55.0,81,94,39.7,3.77,73,9.61,4.0,0,0,4,50.5,0.0,0.0,48.7,0.0,1.5,47.0,117118,111890.0,124175.0,128798.0,127603.0,122084.0,121075.0,118282.0,112937.0,128530.0,123897.9,120818.8
0.0,42.0,57.0,59,70,31.8,9.66,32,9.59,9.16,1,0,5,49.5,0.5,0.0,49.0,0.0,1.2,50.5,112375,117118.0,111890.0,124175.0,119887.0,113611.0,115378.0,109029.0,119173.0,112937.0,122400.0,120471.6
0.7,48.0,60.0,76,95,40.9,2.76,96,9.56,0.64,1,0,6,54.0,0.0,0.0,51.3,0.0,0.2,49.5,113056,112375.0,117118.0,111890.0,121080.0,108614.0,120723.0,107416.0,119286.0,119173.0,121326.9,120200.6
0.0,41.0,54.0,69,86,39.4,7.6,41,9.53,6.95,0,0,0,47.5,2.5,0.0,50.3,0.0,1.0,54.0,123523,113056.0,112375.0,117118.0,133852.0,122342.0,129388.0,119039.0,119589.0,119286.0,120180.6,120026.4
0.0,36.0,44.0,75,90,30.3,7.51,61,9.51,8.93,0,0,1,40.0,10.0,0.0,47.2,0.0,4.2,47.5,128130,123523.0,113056.0,112375.0,128798.0,126704.0,118595.0,122214.0,130792.0,119589.0,118705.0,120509.5
0.5,40.0,58.0,85,93,41.9,0.97,92,9.49,0.0,0,0,2,49.0,1.0,0.0,45.5,0.0,4.5,40.0,128004,128130.0,123523.0,113056.0,124175.0,125824.0,120670.0,120546.0,133370.0,130792.0,118609.6,121200.0
0.0,35.0,43.0,51,65,20.7,8.35,21,9.47,8.99,0,0,3,39.0,11.0,0.0,42.7,0.0,7.3,49.0,129814,128004.0,128130.0,123523.0,111890.0,127120.0,120580.0,120005.0,129347.0,133370.0,119156.6,121498.8
0.0,32.0,47.0,70,83,25.9,9.32,13,9.44,8.98,0,0,4,39.5,10.5,0.0,42.5,0.0,7.5,39.0,130336,129814.0,128004.0,128130.0,117118.0,127603.0,122084.0,121075.0,126233.0,129347.0,121717.1,121752.1
0.49,45.0,58.0,82,91,44.5,1.35,81,9.42,0.08,1,0,5,51.5,0.0,0.0,43.3,0.0,7.2,39.5,118313,130336.0,129814.0,128004.0,112375.0,119887.0,113611.0,115378.0,125159.0,126233.0,123605.4,122078.5
0.0,38.0,45.0,60,85,25.8,9.08,20,9.4,7.85,1,0,6,41.5,8.5,0.0,44.2,0.0,6.3,51.5,116521,118313.0,130336.0,129814.0,113056.0,121080.0,108614.0,120723.0,119139.0,125159.0,124453.7,122022.1
0.0,36.0,48.0,73,89,26.9,8.55,42,9.39,8.83,0,0,0,42.0,8.0,0.0,45.0,0.0,5.5,41.5,129350,116521.0,118313.0,130336.0,123523.0,133852.0,122342.0,129388.0,115555.0,119139.0,124948.7,121870.3
1.05,42.0,58.0,92,100,45.0,1.01,100,9.37,0.0,0,0,1,50.0,0.0,0.0,44.5,0.0,5.5,42.0,129080,129350.0,116521.0,118313.0,128130.0,128798.0,126704.0,118595.0,125874.0,115555.0,125781.1,122336.0
0.26,54.0,59.0,96,100,54.0,1.73,89,9.35,0.0,0,0,2,56.5,0.0,0.0,49.5,0.0,2.7,50.0,126511,129080.0,129350.0,116521.0,128004.0,124175.0,125824.0,120670.0,128524.0,125874.0,125916.9,122614.6
0.0,42.0,55.0,74,94,39.8,5.83,68,9.34,6.53,0,0,3,48.5,1.5,0.0,51.7,0.0,0.5,56.5,125365,126511.0,129080.0,129350.0,129814.0,111890.0,127120.0,120580.0,131138.0,128524.0,125703.6,122518.7
0.0,36.0,45.0,63,81,25.9,9.14,2,9.33,8.88,0,0,4,40.5,9.5,0.0,48.5,0.0,3.7,48.5,128232,125365.0,126511.0,129080.0,130336.0,117118.0,127603.0,122084.0,132700.0,131138.0,125068.0,122744.3
0.0,32.0,39.0,63,74,22.8,8.85,35,9.31,8.76,1,0,5,35.5,14.5,0.0,41.5,0.0,8.5,40.5,123064,128232.0,125365.0,126511.0,118313.0,112375.0,119887.0,113611.0,128072.0,132700.0,124767.4,122996.4
0.32,33.0,40.0,83,100,32.1,1.2,100,9.3,0.0,1,0,6,36.5,13.5,0.0,37.5,0.0,12.5,35.5,122660,123064.0,128232.0,125365.0,116521.0,113056.0,121080.0,108614.0,116338.0,128072.0,125446.1,123079.2
0.01,28.0,38.0,80,93,28.0,7.49,48,9.29,7.83,0,0,0,33.0,17.0,0.0,35.0,0.0,15.0,36.5,135900,122660.0,123064.0,128232.0,129350.0,123523.0,133852.0,122342.0,115082.0,116338.0,126323.1,123098.4
0.0,25.0,40.0,68,84,20.3,9.13,0,9.28,8.82,0,0,1,32.5,17.5,0.0,34.0,0.0,16.0,33.0,138164,135900.0,122660.0,123064.0,129080.0,128130.0,128798.0,126704.0,125997.0,115082.0,127258.9,123841.4
0.0,31.0,39.0,61,76,20.2,8.95,52,9.27,8.81,0,0,2,35.0,15.0,0.0,33.5,0.0,16.5,32.5,137623,138164.0,135900.0,122660.0,126511.0,128004.0,124175.0,125824.0,126500.0,125997.0,128556.6,124826.4
0.51,33.0,42.0,82,92,30.7,1.48,100,9.26,0.0,0,0,3,37.5,12.5,0.0,35.0,0.0,15.0,35.0,137442,137623.0,138164.0,135900.0,125365.0,129814.0,111890.0,127120.0,126642.0,126500.0,130144.0,125335.7
0.85,38.0,44.0,92,94,38.5,1.55,100,9.26,0.0,0,0,4,41.0,9.0,0.0,37.8,0.0,12.2,37.5,133487,137442.0,137623.0,138164.0,128232.0,130336.0,117118.0,127603.0,124172.0,126642.0,131869.3,125693.7
0.0,36.0,44.0,69,92,28.6,8.08,34,9.25,8.16,1,0,5,40.0,10.0,0.0,39.5,0.0,10.5,41.0,122638,133487.0,137442.0,137623.0,123064.0,118313.0,112375.0,119887.0,120573.0,124172.0,132620.0,125949.1
0.0,32.0,40.0,64,80,21.9,7.03,29,9.25,8.56,1,0,6,36.0,14.0,0.0,39.0,0.0,11.0,40.0,122612,122638.0,133487.0,137442.0,122660.0,116521.0,113056.0,121080.0,117721.0,120573.0,132559.1,125799.7
0.0,31.0,39.0,59,68,19.5,8.77,6,9.25,8.74,0,0,0,35.0,15.0,0.0,37.0,0.0,13.0,36.0,136653,122612.0,122638.0,133487.0,135900.0,129350.0,123523.0,133852.0,118663.0,117721.0,132552.3,125633.3
0.0,30.0,39.0,65,75,21.6,8.77,7,9.24,8.83,0,0,1,34.5,15.5,0.0,35.2,0.0,14.8,35.0,136279,136653.0,122612.0,122638.0,138164.0,129080.0,128130.0,128798.0,133775.0,118663.0,132659.9,126192.2
0.0,27.0,40.0,75,87,23.0,8.62,46,9.24,8.57,0,0,2,33.5,16.5,0.0,34.3,0.0,15.7,34.5,136074,136279.0,136653.0,122612.0,137623.0,126511.0,128004.0,124175.0,132331.0,133775.0,132390.6,126698.8
0.23,35.0,47.0,89,96,34.4,2.02,100,9.24,0.75,0,0,3,41.0,9.0,0.0,36.3,0.0,13.7,33.5,133835,136074.0,136279.0,136653.0,137442.0,125365.0,129814.0,111890.0,128868.0,132331.0,132169.3,126772.9
1.83,8.0,58.0,79,98,31.7,1.88,74,9.24,0.71,0,0,4,33.0,17.0,0.0,35.8,0.0,14.2,41.0,134353,133835.0,136074.0,136279.0,133487.0,128232.0,130336.0,117118.0,132307.0,128868.0,131654.0,126940.8
0.0,7.0,15.0,34,41,-11.3,8.69,20,9.25,8.88,1,0,5,11.0,39.0,0.0,28.3,0.0,21.7,33.0,145577,134353.0,133835.0,136074.0,122638.0,123064.0,118313.0,112375.0,124106.0,132307.0,131777.7,127280.1
0.0,14.0,28.0,41,53,0.3,8.95,0,9.25,8.97,1,1,6,21.0,29.0,0.0,21.7,0.0,28.3,11.0,137906,145577.0,134353.0,133835.0,122612.0,122660.0,116521.0,113056.0,115095.0,124106.0,135054.7,128403.0
0.0,18.0,29.0,43,51,3.9,8.79,49,9.25,8.6,0,1,0,23.5,26.5,0.0,18.5,0.0,31.5,21.0,140298,137906.0,145577.0,134353.0,136653.0,135900.0,129350.0,123523.0,113618.0,115095.0,137239.6,129095.9
0.0,29.0,35.0,53,70,14.1,8.66,41,9.26,8.76,0,0,1,32.0,18.0,0.0,25.5,0.0,24.5,23.5,141967,140298.0,137906.0,145577.0,136279.0,138164.0,129080.0,128130.0,127916.0,113618.0,137760.3,130026.7
0.0,33.0,47.0,67,83,23.1,8.4,62,9.27,8.66,0,0,2,40.0,10.0,0.0,31.8,0.0,18.2,32.0,134018,141967.0,140298.0,137906.0,136074.0,137623.0,126511.0,128004.0,125714.0,127916.0,138572.9,130990.4
0.0,40.0,51.0,76,85,29.9,8.32,69,9.27,8.45,0,0,3,45.5,4.5,0.0,39.2,0.0,10.8,40.0,129523,134018.0,141967.0,140298.0,133835.0,137442.0,125365.0,129814.0,125574.0,125714.0,138279.1,131340.2
0.0,46.0,62.0,75,88,36.0,8.18,49,9.28,8.33,0,0,4,54.0,0.0,0.0,46.5,0.0,4.8,45.5,124166,129523.0,134018.0,141967.0,134353.0,133487.0,128232.0,130336.0,123116.0,125574.0,137663.1,131386.6
0.28,50.0,55.0,97,100,47.4,1.6,100,9.29,0.0,1,0,5,52.5,0.0,0.0,50.7,0.0,1.5,54.0,117173,124166.0,129523.0,134018.0,145577.0,122638.0,123064.0,118313.0,117546.0,123116.0,136207.9,131258.7
0.0,49.0,55.0,83,99,43.1,7.87,46,9.31,8.43,1,1,6,52.0,0.0,0.0,52.8,0.0,0.0,52.5,110714,117173.0,124166.0,129523.0,137906.0,122612.0,122660.0,116521.0,111503.0,117546.0,132150.1,130837.3
0.02,49.0,56.0,84,93,41.8,5.77,90,9.32,4.47,0,1,0,52.5,0.0,0.0,52.3,0.0,0.0,52.0,115759,110714.0,117173.0,124166.0,140298.0,136653.0,135900.0,129350.0,112459.0,111503.0,128265.6,130183.3
0.42,47.0,58.0,96,98,48.3,1.35,100,9.33,0.0,0,0,1,52.5,0.0,0.0,52.3,0.0,0.0,52.5,125253,115759.0,110714.0,117173.0,141967.0,136279.0,138164.0,129080.0,134716.0,112459.0,124760.0,130098.1
0.02,49.0,66.0,94,99,54.3,6.63,97,9.35,6.11,0,0,2,57.5,0.0,0.0,54.2,0.0,0.0,52.5,122698,125253.0,115759.0,110714.0,134018.0,136074.0,137623.0,126511.0,139254.0,134716.0,122372.3,130389.2
0.01,44.0,50.0,92,100,47.3,4.44,97,9.36,2.61,0,0,3,47.0,3.0,0.0,52.3,0.0,1.0,57.5,124238,122698.0,125253.0,115759.0,129523.0,133835.0,137442.0,125365.0,134358.0,139254.0,120755.1,130167.5
0.27,39.0,49.0,86,97,38.8,3.76,71,9.38,2.78,0,0,4,44.0,6.0,0.0,49.5,0.0,3.0,47.0,126034,124238.0,122698.0,125253.0,124166.0,134353.0,133487.0,128232.0,132221.0,134358.0,120000.1,130006.1
0.0,37.0,45.0,69,84,28.7,6.9,49,9.4,4.6,1,0,5,41.0,9.0,0.0,44.0,0.0,6.0,44.0,119605,126034.0,124238.0,122698.0,117173.0,145577.0,122638.0,123064.0,137445.0,132221.0,120267.0,129990.2
0.0,33.0,41.0,69,85,25.2,8.87,37,9.42,8.49,1,0,6,37.0,13.0,0.0,40.7,0.0,9.3,41.0,119410,119605.0,126034.0,124238.0,110714.0,137906.0,122612.0,122660.0,133150.0,137445.0,120614.4,129798.2
0.01,37.0,44.0,76,98,29.6,7.94,43,9.44,7.8,0,0,0,40.5,9.5,0.0,39.5,0.0,10.5,37.0,129903,119410.0,119605.0,126034.0,115759.0,140298.0,136653.0,135900.0,127534.0,133150.0,121856.7,129504.1
0.0,38.0,41.0,67,79,26.8,5.83,80,9.46,5.63,0,0,1,39.5,10.5,0.0,39.0,0.0,11.0,40.5,132382,129903.0,119410.0,119605.0,125253.0,141967.0,136279.0,138164.0,138829.0,127534.0,123877.3,129732.1
0.0,35.0,39.0,69,80,24.0,6.74,82,9.48,6.28,0,0,2,37.0,13.0,0.0,39.0,0.0,11.0,39.5,133149,132382.0,129903.0,119410.0,122698.0,134018.0,136074.0,137623.0,148481.0,138829.0,124895.7,130056.1
0.3,37.0,55.0,89,96,38.6,1.76,89,9.5,0.0,0,0,3,46.0,4.0,0.0,40.8,0.0,9.2,37.0,130978,133149.0,132382.0,129903.0,124238.0,129523.0,133835.0,137442.0,142547.0,148481.0,126388.7,129964.4
0.09,38.0,57.0,79,93,42.3,3.7,100,9.53,2.0,0,0,4,47.5,2.5,0.0,43.5,0.0,6.5,46.0,125833,130978.0,133149.0,132382.0,126034.0,124166.0,134353.0,133487.0,133542.0,142547.0,127351.6,129724.9
0.0,31.0,38.0,57,61,19.8,2.15,99,9.55,0.0,1,0,5,34.5,15.5,0.0,42.7,0.0,7.3,47.5,124317,125833.0,130978.0,133149.0,119605.0,117173.0,145577.0,122638.0,133409.0,133542.0,127322.9,129331.9
0.0,30.0,41.0,51,63,15.8,9.61,38,9.57,9.27,1,0,6,35.5,14.5,0.0,39.2,0.0,10.8,34.5,123983,124317.0,125833.0,130978.0,119410.0,110714.0,137906.0,122612.0,140347.0,133409.0,127996.0,128894.4
0.0,28.0,48.0,42,71,13.4,9.98,13,9.6,9.0,0,1,0,38.0,12.0,0.0,36.0,0.0,14.0,35.5,129779,123983.0,124317.0,125833.0,129903.0,115759.0,140298.0,136653.0,139718.0,140347.0,128649.3,128577.6
0.0,35.0,47.0,56,81,22.1,5.49,69,9.63,4.13,0,0,1,41.0,9.0,0.0,38.2,0.0,11.8,38.0,132506,129779.0,123983.0,124317.0,132382.0,125253.0,141967.0,136279.0,135330.0,139718.0,128631.6,128815.6
0.05,42.0,53.0,77,95,36.9,7.33,54,9.65,7.93,0,0,2,47.5,2.5,0.0,42.2,0.0,7.8,41.0,127929,132506.0,129779.0,123983.0,133149.0,122698.0,134018.0,136074.0,139668.0,135330.0,128649.3,129145.4
0.87,40.0,44.0,91,99,36.9,1.37,99,9.68,0.0,0,0,3,42.0,8.0,0.0,43.5,0.0,6.5,47.5,129925,127929.0,132506.0,129779.0,130978.0,124238.0,129523.0,133835.0,135598.0,139668.0,127903.6,128854.6
0.0,40.0,49.0,81,99,35.6,6.3,63,9.71,6.3,0,0,4,44.5,5.5,0.0,44.7,0.0,5.3,42.0,128047,129925.0,127929.0,132506.0,125833.0,126034.0,124166.0,134353.0,137146.0,135598.0,127753.1,128642.8
0.0,37.0,42.0,67,86,26.3,7.62,53,9.74,7.03,1,0,5,39.5,10.5,0.0,42.0,0.0,8.0,44.5,121740,128047.0,129925.0,127929.0,124317.0,119605.0,117173.0,145577.0,149322.0,137146.0,128069.4,128375.3
0.51,36.0,42.0,80,98,28.2,5.48,85,9.77,4.62,1,0,6,39.0,11.0,0.0,41.0,0.0,9.0,39.5,120381,121740.0,128047.0,129925.0,123983.0,119410.0,110714.0,137906.0,139874.0,149322.0,127701.3,127972.1
0.41,36.0,39.0,90,98,33.4,2.12,90,9.8,0.26,0,0,0,37.5,12.5,0.0,38.7,0.0,11.3,39.0,134041,120381.0,121740.0,128047.0,129779.0,129903.0,115759.0,140298.0,132244.0,139874.0,127186.7,127506.4
0.0,35.0,46.0,65,78,24.9,10.33,45,9.83,8.18,0,0,1,40.5,9.5,0.0,39.0,0.0,11.0,37.5,132393,134041.0,120381.0,121740.0,132506.0,132382.0,125253.0,141967.0,140301.0,132244.0,127795.6,127121.8
0.9,35.0,54.0,85,99,31.5,2.37,100,9.87,0.0,0,0,2,44.5,5.5,0.0,40.8,0.0,9.2,40.5,133865,132393.0,134041.0,120381.0,127929.0,133149.0,122698.0,134018.0,137320.0,140301.0,127779.4,126938.1
0.44,41.0,57.0,70,98,35.1,9.23,60,9.9,9.4,0,0,3,49.0,1.0,0.0,44.7,0.0,5.3,44.5,130359,133865.0,132393.0,134041.0,129925.0,130978.0,124238.0,129523.0,144575.0,137320.0,128627.4,126723.6
0.0,35.0,44.0,65,88,24.6,9.41,21,9.93,8.74,0,0,4,39.5,10.5,0.0,44.3,0.0,5.7,49.0,130038,130359.0,133865.0,132393.0,128047.0,125833.0,126034.0,124166.0,145739.0,144575.0,128689.4,126336.7
0.0,36.0,52.0,61,79,27.0,10.39,65,9.97,8.17,1,0,5,44.0,6.0,0.0,44.2,0.0,5.8,39.5,118723,130038.0,130359.0,133865.0,121740.0,124317.0,119605.0,117173.0,142816.0,145739.0,128973.9,126204.0
0.0,42.0,53.0,73,90,33.4,4.84,94,10.0,2.54,1,0,6,47.5,2.5,0.0,43.7,0.0,6.3,44.0,115804,118723.0,130038.0,130359.0,120381.0,123983.0,119410.0,110714.0,142200.0,142816.0,128542.9,125844.0
0.0,43.0,55.0,83,94,38.1,9.57,67,10.04,7.89,0,0,0,49.0,1.0,0.0,46.8,0.0,3.2,47.5,125165,115804.0,118723.0,130038.0,134041.0,129779.0,129903.0,115759.0,142253.0,142200.0,127889.0,125565.3
